num_acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201000002954;0;7;0;13;0;3;13;A01
201000002955;0;10;0;0;2;1;1;A01
201000002955;0;1;0;0;2;3;15;B02
201000002956;0;2;0;0;2;3;2;A01
201000002956;0;7;0;0;0;5;15;B02
201000002957;0;7;0;0;0;0;13;A01
201000002958;0;21;0;0;0;6;15;B02
201000002958;0;7;0;0;2;1;17;A01
201000002959;0;7;0;0;0;3;10;A01
201000002959;0;2;0;0;0;1;21;B02
201000002960;0;7;0;0;2;1;1;B02
201000002960;0;33;0;0;2;1;17;A01
201000002961;0;10;0;0;1;2;1;A01
201000002962;0;7;0;3;0;5;13;A01
201000002962;0;7;0;0;2;3;21;B02
201000002962;0;7;0;0;2;3;1;C03
201000002963;0;7;0;0;2;1;13;A01
201000002963;0;7;0;0;2;1;1;B02
201000002964;0;10;0;2;0;2;13;A01
201000002965;0;33;0;8;0;7;14;A01
201000002966;0;7;0;0;9;1;1;A01
201000002966;0;1;0;0;0;8;19;B02
201000002967;0;15;0;0;2;3;23;A01
201000002967;0;30;0;1;0;3;1;B02
201000002968;0;33;0;0;2;1;1;A01
201000002968;0;10;0;0;2;3;13;B02
201000002969;0;14;0;0;2;2;1;A01
201000002969;0;7;0;0;2;3;16;B02
201000002970;0;7;0;0;2;1;1;A01
201000002970;0;15;0;0;2;8;15;B02
201000002971;0;7;0;0;2;2;17;A01
201000002971;0;30;0;0;2;4;15;B02
201000002972;0;7;0;0;2;1;1;B02
201000002972;0;7;0;0;2;7;13;A01
201000002973;0;1;0;0;2;7;1;B02
201000002973;0;7;0;0;9;1;16;A01
201000002974;0;7;0;0;2;1;15;A01
201000002974;0;30;0;0;2;7;1;B02
201000002975;0;7;0;0;2;1;1;B02
201000002975;0;7;0;0;2;5;15;A01
201000002976;0;7;0;16;0;1;13;A01
201000002977;0;33;0;0;2;1;2;A01
201000002977;0;7;0;0;2;4;15;B02
201000002978;0;7;0;0;2;2;13;A01
201000002978;0;7;0;0;2;2;1;B02
201000002979;0;33;0;0;0;7;1;A01
201000002980;0;33;0;12;0;1;1;A01
201000002981;0;7;0;0;2;3;13;A01
201000002981;0;7;0;0;2;3;1;B02
201000002982;0;7;0;0;2;3;15;A01
201000002982;0;7;0;0;2;3;1;B02
201000002983;0;7;0;0;2;1;1;B02
201000002983;0;7;0;0;2;7;13;A01
201000002984;0;33;0;0;2;1;2;A01
201000002984;0;7;0;0;2;6;1;B02
201000002985;0;10;0;0;2;5;1;B02
201000002985;0;1;0;0;2;2;19;A01
201000002986;0;33;0;2;0;1;14;A01
201000002987;0;7;0;0;2;1;1;A01
201000002987;0;1;0;0;2;4;1;B02
201000002988;0;7;0;0;2;1;17;A01
201000002988;0;7;0;0;2;1;1;B02
201000002989;0;14;0;0;2;2;19;A01
201000002989;0;7;0;0;2;1;1;B02
201000002990;0;7;0;0;2;2;15;A01
201000002990;0;30;0;0;2;1;1;B02
201000002991;0;7;0;2;0;2;13;A01
201000002992;0;7;0;0;2;3;1;B02
201000002992;0;7;0;0;2;3;13;A01
201000002993;0;7;0;0;2;1;17;A01
201000002993;0;17;0;0;2;3;1;B02
201000002994;0;7;0;8;0;2;13;A01
201000002995;0;7;0;0;2;7;19;A01
201000002995;0;7;0;0;2;1;1;B02
201000002996;0;10;0;0;9;4;1;A01
201000002997;0;7;0;0;2;2;2;A01
201000002997;0;1;0;0;0;3;1;B02
201000002998;0;7;0;0;1;2;1;A01
201000002999;0;21;0;0;2;8;15;A01
201000002999;0;7;0;0;2;1;17;B02
201000003000;0;10;0;13;2;2;2;A01
201000003000;0;2;0;0;2;8;15;B02
201000003001;0;7;0;0;2;6;15;A01
201000003001;0;7;0;0;2;3;1;B02
201000003002;0;7;0;13;0;1;13;A01
201000003003;0;7;0;13;0;2;14;A01
201000003004;0;10;0;0;2;3;1;C03
201000003004;0;7;0;0;2;8;1;B02
201000003004;0;7;0;0;2;3;13;A01
201000003005;0;7;0;0;2;2;21;A01
201000003005;0;1;0;0;2;4;1;B02
201000003006;0;7;0;10;0;1;14;A01
201000003007;0;33;0;0;0;2;13;A01
201000003008;0;7;0;2;0;9;1;A01
201000003009;0;15;0;0;2;3;1;B02
201000003009;0;30;0;0;2;9;13;A01
201000003010;0;7;0;0;2;3;24;B02
201000003010;0;7;0;1;0;2;13;A01
201000003011;0;21;0;0;2;3;15;B02
201000003011;0;33;0;0;2;1;17;A01
201000003012;0;7;0;13;0;1;14;A01
201000003013;0;14;0;0;2;8;1;C03
201000003013;0;33;0;0;2;1;17;A01
201000003013;0;7;0;0;2;6;15;B02
201000003014;0;33;0;0;2;1;1;A01
201000003014;0;14;0;0;2;6;1;B02
201000003015;0;31;0;0;2;1;1;A01
201000003015;0;7;0;0;2;3;15;B02
201000003016;0;7;0;2;0;6;1;A01
201000003017;0;7;0;0;1;3;0;A01
201000003018;0;7;0;0;2;3;1;A01
201000003018;0;33;0;0;2;1;2;B02
201000003019;0;7;0;0;2;3;1;B02
201000003019;0;33;0;0;2;2;17;A01
201000003020;0;33;0;0;2;1;2;B02
201000003020;0;7;0;0;2;4;23;A01
201000003021;0;7;0;0;2;1;2;A01
201000003021;0;1;0;0;2;1;23;D04
201000003021;0;1;0;0;2;3;23;E05
201000003021;0;7;0;0;9;2;14;C03
201000003021;0;7;0;0;2;4;23;B02
201000003022;0;7;0;0;2;3;15;A01
201000003022;0;31;0;0;2;6;1;B02
201000003023;0;7;0;0;2;2;15;A01
201000003023;0;31;0;0;2;1;1;B02
201000003024;0;7;0;2;0;8;1;A01
201000003025;0;2;0;0;2;1;13;B02
201000003025;0;7;0;0;2;3;1;A01
201000003026;0;7;0;0;2;3;1;A01
201000003026;0;7;0;0;2;3;1;B02
201000003027;0;10;0;0;2;1;1;B02
201000003027;0;10;0;0;2;2;15;A01
201000003028;0;7;0;0;2;8;1;B02
201000003028;0;7;0;0;2;2;1;C03
201000003028;0;7;0;0;2;3;6;A01
201000003029;0;2;0;8;0;4;1;A01
201000003030;0;17;0;0;2;8;1;C03
201000003030;0;7;0;0;0;6;15;B02
201000003030;0;33;0;0;2;1;1;A01
201000003031;0;7;0;0;0;6;23;B02
201000003031;0;7;0;0;2;3;21;C03
201000003031;0;33;0;0;2;1;2;A01
201000003032;0;33;0;0;2;1;1;A01
201000003032;0;7;0;0;2;3;9;B02
201000003033;0;30;0;0;2;2;17;B02
201000003033;0;21;0;0;2;3;13;A01
201000003034;0;33;0;8;0;3;1;A01
201000003035;0;7;0;0;2;2;1;A01
201000003035;0;30;0;0;2;1;15;B02
201000003036;0;7;0;0;2;0;9;A01
201000003036;0;31;0;0;2;2;15;B02
201000003037;0;10;0;0;2;4;23;B02
201000003037;0;10;0;0;2;3;1;D04
201000003037;0;33;0;0;2;1;1;C03
201000003037;0;10;0;0;2;6;18;A01
201000003038;0;7;0;0;2;6;15;A01
201000003038;0;33;0;0;2;1;1;B02
201000003039;0;30;0;13;0;1;1;A01
201000003040;0;2;0;0;2;8;15;C03
201000003040;0;2;0;0;2;1;1;A01
201000003040;0;7;0;0;2;3;1;B02
201000003041;0;21;0;0;2;5;15;A01
201000003041;0;33;0;0;2;1;1;B02
201000003042;0;2;0;0;2;3;1;B02
201000003042;0;2;0;0;2;2;1;A01
201000003043;0;7;0;0;2;3;15;A01
201000003043;0;2;0;0;2;1;1;B02
201000003044;0;2;0;0;2;1;1;A01
201000003044;0;7;0;0;2;8;19;B02
201000003045;0;7;0;0;2;3;1;A01
201000003045;0;7;0;0;2;3;1;B02
201000003046;0;7;0;0;2;5;1;A01
201000003046;0;7;0;0;2;3;16;B02
201000003047;0;33;0;0;2;1;1;B02
201000003047;0;7;0;0;2;2;15;A01
201000003048;0;10;0;0;0;0;1;C03
201000003048;0;7;0;0;2;3;5;A01
201000003048;0;7;0;0;2;2;5;B02
201000003049;0;7;0;6;0;1;1;A01
201000003050;0;1;0;0;0;8;15;A01
201000003050;0;10;0;0;0;3;1;B02
201000003051;0;7;0;0;0;4;15;B02
201000003051;0;7;0;0;2;1;2;A01
201000003052;0;33;0;0;2;2;17;B02
201000003052;0;7;0;0;2;8;10;A01
201000003053;0;1;0;0;1;1;1;A01
201000003054;0;7;0;16;0;9;1;A01
201000003055;0;7;0;0;2;1;1;A01
201000003055;0;30;0;0;2;7;0;B02
201000003056;0;7;0;0;0;1;1;A01
201000003057;0;7;0;0;2;7;1;A01
201000003057;0;7;0;0;2;3;1;B02
201000003058;0;7;0;0;0;3;1;B02
201000003058;0;7;0;0;0;3;13;A01
201000003059;0;7;0;0;2;4;1;B02
201000003059;0;30;0;0;2;1;2;A01
201000003060;0;7;0;4;2;3;21;C03
201000003060;0;10;0;0;2;1;1;D04
201000003060;0;7;0;0;2;1;1;B02
201000003060;0;7;0;0;2;1;5;A01
201000003061;0;13;0;0;2;7;15;A01
201000003061;0;30;0;0;2;1;1;B02
201000003062;0;10;0;0;2;2;1;B02
201000003062;0;30;0;0;0;0;15;A01
201000003063;0;7;0;0;2;7;15;A01
201000003063;0;33;0;0;2;1;1;B02
201000003064;0;33;0;13;0;1;1;A01
201000003065;0;7;0;0;2;2;1;B02
201000003065;0;7;0;0;2;1;1;A01
201000003066;0;33;0;0;2;1;17;B02
201000003066;0;7;0;0;2;6;15;A01
201000003067;0;33;0;0;2;1;17;B02
201000003067;0;1;0;0;2;4;15;A01
201000003068;0;7;0;2;0;1;1;A01
201000003069;0;7;0;0;2;8;1;B02
201000003069;0;30;0;0;2;1;1;A01
201000003070;0;10;0;0;1;3;1;A01
201000003071;0;7;0;2;0;8;2;A01
201000003072;0;7;0;0;2;1;1;A01
201000003072;0;7;0;0;2;8;15;B02
201000003073;0;7;0;13;0;2;1;A01
201000003074;0;7;0;0;1;1;1;A01
201000003075;0;7;0;0;2;4;0;C03
201000003075;0;10;0;13;0;7;1;A01
201000003075;0;10;0;1;1;1;1;B02
201000003076;0;7;0;0;1;1;19;A01
201000003077;0;7;0;7;0;2;1;A01
201000003078;0;2;0;0;2;1;1;B02
201000003078;0;7;0;0;2;3;15;A01
201000003079;0;7;0;0;2;1;2;A01
201000003079;0;30;0;0;2;4;2;B02
201000003080;0;33;0;16;0;1;1;A01
201000003081;0;7;0;0;2;1;1;A01
201000003081;0;7;0;0;2;1;1;B02
201000003082;0;33;0;14;0;1;1;B02
201000003082;0;7;0;0;2;1;1;A01
201000003082;0;7;0;0;2;3;23;C03
201000003082;0;7;0;0;2;2;15;D04
201000003083;0;7;0;0;0;1;1;C03
201000003083;0;10;0;0;2;3;13;A01
201000003083;0;10;0;0;2;3;1;B02
201000003084;0;7;0;0;2;2;1;A01
201000003084;0;7;0;0;2;3;15;B02
201000003085;0;33;0;16;0;7;1;A01
201000003086;0;33;0;0;0;1;1;A01
201000003087;0;21;0;0;2;3;13;B02
201000003087;0;31;0;0;2;1;1;A01
201000003087;0;31;0;16;2;0;13;C03
201000003088;0;2;0;0;2;1;13;A01
201000003088;0;21;0;0;2;1;1;B02
201000003089;0;1;0;0;2;3;13;A01
201000003089;0;7;0;0;2;2;1;B02
201000003090;0;7;0;0;2;1;1;A01
201000003090;0;7;0;0;2;3;1;B02
201000003091;0;2;0;12;0;7;1;A01
201000003092;0;7;0;0;1;3;1;A01
201000003093;0;7;0;0;2;3;1;A01
201000003093;0;7;0;0;2;3;1;B02
201000003094;0;2;0;7;0;1;16;A01
201000003095;0;7;0;0;2;1;1;B02
201000003095;0;7;0;0;2;1;1;A01
201000003096;0;7;0;0;2;2;16;B02
201000003096;0;7;0;0;2;3;13;A01
201000003097;0;7;0;0;2;1;13;A01
201000003097;0;15;0;0;2;1;1;B02
201000003098;0;33;0;0;0;1;2;A01
201000003098;0;7;0;0;0;4;15;B02
201000003099;0;14;0;0;2;3;0;B02
201000003099;0;7;0;0;2;3;0;A01
201000003100;0;10;0;0;2;2;1;B02
201000003100;0;30;0;0;2;1;13;A01
201000003101;0;33;0;0;2;0;21;A01
201000003101;0;7;0;0;0;0;15;B02
201000003102;0;7;0;0;0;2;15;A01
201000003102;0;33;0;0;2;1;1;B02
201000003103;0;1;0;0;2;7;23;B02
201000003103;0;7;0;0;1;8;4;A01
201000003104;0;31;0;0;2;1;1;A01
201000003104;0;31;0;0;2;4;10;B02
201000003105;0;7;0;0;2;3;13;A01
201000003105;0;7;0;0;2;8;1;B02
201000003106;0;7;0;13;0;1;1;A01
201000003107;0;7;0;0;2;1;0;B02
201000003107;0;7;0;0;0;5;15;A01
201000003108;0;7;0;0;6;3;13;A01
201000003108;0;7;0;0;2;1;1;B02
201000003109;0;7;0;8;0;2;0;A01
201000003110;0;1;0;0;2;1;1;B02
201000003110;0;7;0;0;2;2;1;A01
201000003111;0;7;0;0;2;7;17;A01
201000003111;0;7;0;0;2;8;2;B02
201000003112;0;33;0;13;0;1;1;A01
201000003113;0;7;0;0;2;3;19;A01
201000003113;0;33;0;0;2;1;1;B02
201000003114;0;30;0;0;2;3;1;A01
201000003114;0;7;0;0;2;2;1;B02
201000003115;0;10;0;0;2;3;15;A01
201000003115;0;34;0;0;2;1;0;B02
201000003116;0;7;0;0;2;3;1;A01
201000003116;0;7;0;0;2;3;13;B02
201000003117;0;33;0;0;2;8;13;A01
201000003117;0;7;0;0;2;8;1;B02
201000003118;0;7;0;0;2;8;19;B02
201000003118;0;7;0;0;2;1;1;A01
201000003119;0;30;0;0;2;7;17;A01
201000003119;0;30;0;0;2;3;15;B02
201000003120;0;7;0;0;2;3;1;A01
201000003120;0;15;0;0;2;3;1;B02
201000003121;0;7;0;3;2;3;13;A01
201000003121;0;7;0;0;2;7;21;B02
201000003122;0;7;0;0;2;4;1;B02
201000003122;0;7;0;0;2;4;1;C03
201000003122;0;7;0;0;2;1;1;A01
201000003123;0;7;0;0;2;1;1;B02
201000003123;0;7;0;0;2;1;0;A01
201000003124;0;7;0;0;2;3;1;B02
201000003124;0;7;0;0;2;3;13;A01
201000003125;0;33;0;13;0;1;1;A01
201000003126;0;33;0;0;2;1;1;B02
201000003126;0;7;0;0;2;5;19;A01
201000003127;0;2;0;0;2;1;13;A01
201000003127;0;7;0;0;2;2;1;B02
201000003128;0;7;0;0;1;2;1;A01
201000003129;0;7;0;0;1;3;15;B02
201000003129;0;33;0;0;2;2;11;A01
201000003130;0;7;0;0;2;7;1;A01
201000003130;0;1;0;0;2;1;19;B02
201000003131;0;7;0;13;0;8;13;A01
201000003132;0;31;0;0;2;1;1;B02
201000003132;0;10;0;0;2;1;17;A01
201000003133;0;7;0;0;2;1;1;B02
201000003133;0;7;0;0;2;1;13;A01
201000003134;0;7;0;2;0;1;1;A01
201000003135;0;33;0;0;2;8;1;B02
201000003135;0;10;0;0;2;6;15;A01
201000003136;0;7;0;13;0;2;1;A01
201000003137;0;7;0;0;0;4;24;A01
201000003137;0;1;0;1;0;1;1;B02
201000003138;0;2;0;0;2;3;2;B02
201000003138;0;7;0;0;2;2;2;A01
201000003139;0;7;0;0;2;3;1;A01
201000003139;0;7;0;0;2;3;1;B02
201000003140;0;7;0;13;0;9;1;A01
201000003141;0;7;0;0;1;6;20;A01
201000003142;0;7;0;0;2;1;1;C03
201000003142;0;33;0;0;9;1;1;F06
201000003142;0;33;0;0;9;1;1;D04
201000003142;0;33;0;0;9;1;1;E05
201000003142;0;7;0;0;2;3;1;B02
201000003142;0;7;0;0;2;3;1;A01
201000003143;0;7;0;0;2;3;1;A01
201000003143;0;7;0;0;2;3;1;B02
201000003144;0;21;0;0;2;1;15;A01
201000003144;0;7;0;0;2;1;1;B02
201000003145;0;14;0;0;2;1;1;A01
201000003145;0;7;0;0;2;8;1;B02
201000003146;0;10;0;13;0;1;1;A01
201000003147;0;10;0;13;0;1;13;A01
201000003148;0;7;0;0;2;3;1;B02
201000003148;0;7;0;0;2;3;15;A01
201000003149;0;7;0;0;2;3;5;A01
201000003149;0;2;0;0;2;1;5;B02
201000003150;0;7;0;0;2;3;13;A01
201000003150;0;7;0;0;2;3;1;B02
201000003150;0;7;0;0;2;1;2;C03
201000003151;0;7;0;0;2;2;2;A01
201000003151;0;1;0;0;2;4;2;B02
201000003152;0;7;0;0;1;3;15;A01
201000003153;0;30;0;0;1;1;1;A01
201000003153;0;99;0;0;2;4;1;B02
201000003154;0;7;0;14;0;3;1;A01
201000003154;0;7;0;0;0;5;0;B02
201000003155;0;7;0;9;0;1;13;A01
201000003156;0;7;0;0;9;2;1;A01
201000003157;0;7;0;0;0;9;17;A01
201000003158;0;33;0;0;0;8;1;A01
201000003159;0;2;0;0;2;2;1;A01
201000003159;0;7;0;0;2;6;23;B02
201000003160;0;7;0;0;1;3;1;A01
201000003161;0;7;0;0;2;1;1;A01
201000003161;0;7;0;0;2;7;1;B02
201000003161;0;7;0;3;0;3;1;C03
201000003162;0;33;0;15;0;1;14;A01
201000003163;0;30;0;0;0;0;1;A01
201000003164;0;7;0;13;0;1;1;A01
201000003165;0;2;0;0;0;0;0;A01
201000003166;0;33;0;0;6;1;1;A01
201000003167;0;10;0;0;0;0;1;A01
201000003167;0;2;0;0;0;0;1;B02
201000003168;0;7;0;0;2;3;15;A01
201000003168;0;2;0;0;2;1;1;B02
201000003169;0;7;0;0;2;3;15;A01
201000003169;0;33;0;0;2;1;1;B02
201000003170;0;30;0;0;2;8;18;B02
201000003170;0;7;0;0;2;5;12;A01
201000003171;0;7;0;0;2;1;17;B02
201000003171;0;7;0;0;2;6;19;A01
201000003172;0;33;0;0;2;1;1;B02
201000003172;0;7;0;0;2;2;6;A01
201000003173;0;33;0;0;2;1;1;A01
201000003173;0;7;0;0;2;3;19;B02
201000003174;0;7;0;2;0;8;1;A01
201000003175;0;33;0;6;0;0;1;A01
201000003176;0;7;0;0;2;2;1;A01
201000003176;0;30;0;0;2;3;15;B02
201000003177;0;10;0;0;1;2;19;A01
201000003178;0;7;0;0;2;5;1;A01
201000003178;0;33;0;0;2;1;1;B02
201000003179;0;36;0;13;0;8;13;A01
201000003180;0;7;0;0;2;7;0;A01
201000003180;0;15;0;0;2;3;0;B02
201000003181;0;7;0;0;2;1;13;A01
201000003181;0;7;0;0;1;1;21;B02
201000003182;0;7;0;0;2;3;13;A01
201000003182;0;7;0;0;2;1;1;B02
201000003183;0;2;0;0;0;0;0;A01
201000003183;0;7;0;0;1;1;16;B02
201000003184;0;10;0;0;2;4;2;E05
201000003184;0;7;0;0;2;4;2;C03
201000003184;0;7;0;0;2;1;2;B02
201000003184;0;7;0;0;2;4;2;D04
201000003184;0;10;0;0;2;1;2;A01
201000003185;0;7;0;0;2;1;1;B02
201000003185;0;7;0;0;2;1;13;A01
201000003186;0;7;0;0;2;3;13;A01
201000003186;0;7;0;0;2;6;1;B02
201000003187;0;1;0;0;2;1;13;B02
201000003187;0;14;0;0;9;3;1;A01
201000003188;0;31;0;8;0;1;1;A01
201000003189;0;7;0;2;0;1;14;A01
201000003190;0;33;0;0;2;1;13;A01
201000003190;0;21;0;0;2;8;1;B02
201000003191;0;33;0;0;2;8;15;B02
201000003191;0;7;0;0;2;3;1;A01
201000003192;0;7;0;0;2;2;15;A01
201000003192;0;33;0;0;2;1;1;B02
201000003193;0;7;0;0;2;3;13;A01
201000003193;0;15;0;0;2;3;1;B02
201000003194;0;7;0;0;2;3;17;A01
201000003194;0;1;0;0;2;3;1;B02
201000003195;0;7;0;0;2;3;1;A01
201000003195;0;7;0;0;2;3;1;B02
201000003196;0;7;0;2;0;1;0;A01
201000003197;0;7;0;0;2;2;1;B02
201000003197;0;31;0;0;2;7;15;A01
201000003198;0;7;0;0;2;1;17;A01
201000003198;0;3;0;0;2;6;15;B02
201000003199;0;10;0;0;2;7;19;A01
201000003199;0;33;0;0;2;1;1;B02
201000003200;0;7;0;0;2;1;13;A01
201000003200;0;7;0;0;2;1;1;B02
201000003201;0;7;0;8;0;1;13;A01
201000003202;0;30;0;8;0;1;1;A01
201000003203;0;33;0;0;2;1;1;A01
201000003203;0;7;0;0;2;3;2;B02
201000003204;0;32;0;13;0;8;1;A01
201000003205;0;7;0;0;2;3;1;B02
201000003205;0;7;0;0;2;3;1;A01
201000003206;0;30;0;0;2;1;2;A01
201000003206;0;7;0;0;2;6;2;B02
201000003207;0;38;0;0;2;8;23;C03
201000003207;0;30;0;0;2;7;1;B02
201000003207;0;7;0;0;2;1;9;A01
201000003208;0;7;0;1;0;1;1;A01
201000003209;0;10;0;0;2;1;16;B02
201000003209;0;1;0;0;2;8;19;A01
201000003210;0;7;0;0;1;1;1;A01
201000003211;0;7;0;0;2;4;1;B02
201000003211;0;31;0;0;2;1;1;A01
201000003212;0;33;0;6;0;1;1;A01
201000003213;0;33;0;13;0;1;1;A01
201000003214;0;33;0;0;2;1;1;B02
201000003214;0;10;0;0;2;6;19;A01
201000003215;0;7;0;0;1;3;1;B02
201000003215;0;33;0;0;1;3;12;A01
201000003216;0;1;0;0;2;4;1;A01
201000003216;0;7;0;0;9;1;1;B02
201000003217;0;7;0;16;0;0;0;A01
201000003218;0;7;0;0;0;2;1;A01
201000003219;0;31;0;12;0;1;1;A01
201000003220;0;7;0;0;2;3;1;B02
201000003220;0;7;0;0;2;1;13;A01
201000003221;0;7;0;0;2;3;10;A01
201000003221;0;33;0;0;2;1;17;B02
201000003222;0;7;0;0;2;1;1;A01
201000003222;0;7;0;0;2;8;1;B02
201000003222;0;33;0;0;2;8;13;C03
201000003223;0;33;0;0;2;7;1;A01
201000003223;0;7;0;0;2;1;1;B02
201000003224;0;10;0;0;0;3;1;A01
201000003224;0;7;0;0;2;3;1;B02
201000003225;1;7;0;0;2;3;19;B02
201000003225;0;33;0;0;2;1;1;A01
201000003225;0;7;0;0;2;1;1;C03
201000003225;0;7;0;0;9;1;1;D04
201000003226;0;7;0;0;2;3;19;A01
201000003226;0;10;0;0;2;1;1;B02
201000003226;0;7;0;0;2;3;1;C03
201000003227;0;7;0;0;0;4;1;A01
201000003227;0;33;0;0;2;1;1;B02
201000003228;0;33;0;13;0;8;1;A01
201000003229;0;33;0;0;2;2;21;C03
201000003229;0;7;0;0;2;3;23;B02
201000003229;0;7;0;0;0;0;15;A01
201000003230;0;7;0;0;2;1;1;B02
201000003230;0;10;0;0;2;2;15;A01
201000003231;0;7;0;0;2;3;1;B02
201000003231;0;30;0;0;2;7;1;A01
201000003232;0;7;0;0;2;1;1;B02
201000003232;0;21;0;0;2;6;1;A01
201000003232;0;21;0;0;2;4;1;C03
201000003233;0;34;0;0;2;4;15;B02
201000003233;0;7;0;0;1;3;1;A01
201000003234;0;7;0;0;2;7;15;A01
201000003234;0;33;0;0;2;1;1;B02
201000003235;0;7;0;0;2;1;1;B02
201000003235;0;33;0;0;2;1;17;A01
201000003236;0;7;0;0;2;8;15;B02
201000003236;0;7;0;0;2;1;17;A01
201000003237;0;7;0;0;1;2;13;A01
201000003238;0;7;0;0;2;3;15;A01
201000003238;0;30;0;0;2;1;1;B02
201000003239;0;31;0;0;2;1;1;A01
201000003239;0;7;0;0;2;8;10;B02
201000003240;0;7;0;13;0;1;1;A01
201000003241;0;31;0;0;0;4;1;B02
201000003241;0;31;0;0;2;1;1;A01
201000003242;0;7;0;13;0;3;1;A01
201000003243;0;7;0;0;1;1;0;A01
201000003244;0;2;0;0;2;1;1;B02
201000003244;0;7;0;0;2;3;20;A01
201000003245;0;31;0;0;2;8;12;A01
201000003246;0;7;0;0;2;2;10;A01
201000003246;0;7;0;0;2;1;1;B02
201000003247;0;7;0;0;2;3;11;A01
201000003247;0;31;0;0;2;1;1;B02
201000003248;0;30;0;10;0;1;0;A01
201000003249;0;7;0;0;2;2;1;A01
201000003249;0;30;0;0;2;1;1;B02
201000003250;0;7;0;0;2;3;1;A01
201000003250;0;2;0;0;2;7;1;B02
201000003251;0;15;0;0;0;9;15;A01
201000003252;0;31;0;0;0;7;16;A01
201000003253;0;7;0;0;2;2;0;B02
201000003253;0;30;0;0;2;1;0;A01
201000003254;0;30;0;0;0;1;13;A01
201000003254;0;99;0;0;0;1;1;B02
201000003255;0;7;0;0;2;7;15;A01
201000003255;0;2;0;0;2;1;1;B02
201000003256;0;30;0;0;2;8;15;A01
201000003256;0;10;0;0;2;5;21;B02
201000003257;0;7;0;0;2;1;1;A01
201000003257;0;2;0;0;2;7;19;B02
201000003258;0;7;0;8;0;8;1;A01
201000003259;0;33;0;0;2;1;1;B02
201000003259;0;7;0;0;2;1;15;A01
201000003260;0;30;0;8;0;1;1;A01
201000003261;0;31;0;8;0;2;14;A01
201000003262;0;7;0;0;2;8;15;B02
201000003262;0;30;0;6;2;1;21;A01
201000003263;0;7;0;0;2;2;19;A01
201000003263;0;31;0;0;2;1;1;B02
201000003264;0;7;0;0;2;2;9;A01
201000003264;0;33;0;0;2;7;1;B02
201000003265;0;30;0;0;2;4;23;A01
201000003265;0;7;0;0;2;1;1;B02
201000003266;0;33;0;0;1;7;21;A01
201000003267;0;7;0;0;0;0;0;A01
201000003267;0;7;0;0;2;2;1;B02
201000003268;0;33;0;0;2;7;1;A01
201000003268;0;7;0;0;2;7;1;B02
201000003269;0;10;0;0;2;2;19;B02
201000003269;0;2;0;0;2;1;1;A01
201000003270;0;7;0;13;0;9;13;A01
201000003271;0;7;0;13;2;3;17;A01
201000003271;0;15;0;0;2;1;1;B02
201000003272;0;7;0;13;0;1;13;A01
201000003273;0;33;0;0;2;1;2;B02
201000003273;0;7;0;0;2;8;15;A01
201000003274;0;7;0;0;2;3;15;A01
201000003274;0;1;0;0;2;1;1;B02
201000003275;0;33;0;0;2;1;1;B02
201000003275;0;10;0;0;2;3;11;A01
201000003276;0;7;0;0;2;3;15;A01
201000003276;0;33;0;0;2;1;13;B02
201000003277;0;2;0;0;2;1;1;A01
201000003277;0;7;0;0;2;1;1;B02
201000003278;0;7;0;13;0;1;1;A01
201000003279;0;7;0;0;1;1;1;A01
201000003280;0;33;0;0;2;1;17;A01
201000003280;0;2;0;0;2;4;15;B02
201000003281;0;3;0;0;0;0;4;A01
201000003282;0;7;0;13;0;3;1;A01
201000003283;0;30;0;13;0;1;14;A01
201000003284;0;14;0;8;0;2;1;A01
201000003285;0;33;0;0;2;8;13;A01
201000003285;0;7;0;0;2;8;1;B02
201000003286;0;7;0;2;0;1;1;A01
201000003287;0;33;0;0;2;1;1;B02
201000003287;0;10;0;0;2;8;15;A01
201000003288;1;7;0;0;2;3;13;A01
201000003288;0;1;0;0;2;1;1;B02
201000003289;0;33;0;0;2;7;1;A01
201000003289;0;7;0;0;2;1;10;B02
201000003290;0;7;0;0;2;1;1;B02
201000003290;0;7;0;0;2;1;0;A01
201000003291;0;7;0;0;2;2;13;A01
201000003291;0;7;0;0;2;1;1;B02
201000003292;0;7;0;0;2;2;19;A01
201000003292;0;33;0;0;2;1;1;B02
201000003293;0;7;0;0;2;6;11;B02
201000003293;0;32;0;0;2;1;17;A01
201000003294;0;30;0;0;0;7;1;A01
201000003295;0;7;0;11;2;1;1;B02
201000003295;0;31;0;0;2;7;15;A01
201000003296;0;7;0;0;2;2;17;B02
201000003296;0;7;0;0;0;8;9;C03
201000003296;0;7;0;0;2;6;1;A01
201000003297;0;2;0;0;0;0;1;A01
201000003298;0;7;0;0;2;2;17;A01
201000003298;0;1;0;0;2;6;1;B02
201000003299;0;7;0;0;1;3;1;A01
201000003300;0;7;0;13;0;2;0;A01
201000003301;0;7;0;0;0;8;1;A01
201000003302;0;7;0;0;1;2;15;A01
201000003303;0;7;0;0;0;1;0;A01
201000003303;0;7;0;0;0;1;0;B02
201000003304;0;7;0;0;0;1;23;A01
201000003304;0;7;0;1;1;1;1;C03
201000003304;0;7;0;0;0;8;23;B02
201000003305;0;7;0;8;0;1;0;A01
201000003306;0;7;0;13;0;1;1;A01
201000003307;0;33;0;0;2;0;0;B02
201000003307;0;2;0;0;2;0;9;A01
