num_acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
200900046371;1;7;0;0;0;0;1;A01
200900046372;0;7;0;0;2;2;16;B01
200900046372;0;32;0;0;2;8;16;A01
200900046373;0;7;0;0;2;7;2;A01
200900046373;0;32;0;0;2;8;2;B01
200900046374;0;2;0;0;2;1;1;A01
200900046374;0;10;0;0;2;6;15;B01
200900046375;0;7;0;0;2;7;15;A01
200900046375;0;2;0;0;2;1;1;B01
200900046376;0;7;0;7;0;3;1;A01
200900046377;0;33;0;0;2;2;1;B01
200900046377;0;7;0;0;2;1;1;A01
200900046378;0;30;0;0;2;2;17;A01
200900046378;0;7;0;0;0;3;0;B01
200900046379;0;7;0;0;2;1;2;A01
200900046379;0;7;0;0;2;4;2;B01
200900046380;0;7;0;0;0;4;0;A01
200900046380;0;7;0;0;0;2;2;B01
200900046381;0;7;0;0;1;2;16;A01
200900046382;0;7;0;0;1;2;1;A01
200900046383;0;7;0;0;1;1;0;A01
200900046384;0;7;0;0;2;2;1;A01
200900046385;0;37;0;0;1;7;7;A01
200900046386;0;30;0;0;2;3;17;A01
200900046386;0;7;0;0;2;3;15;B01
200900046387;0;7;0;0;2;1;2;A01
200900046387;0;7;0;0;0;4;20;B01
200900046388;0;7;0;0;2;3;1;C01
200900046388;0;7;0;0;2;1;9;A01
200900046388;0;7;0;0;2;7;1;B01
200900046389;0;7;0;0;2;1;2;B01
200900046389;0;7;0;0;2;4;2;A01
200900046390;0;7;0;0;0;1;10;A01
200900046390;0;7;0;0;0;8;2;B01
200900046391;0;34;0;0;2;1;2;A01
200900046391;0;33;0;0;2;1;2;B01
200900046392;0;33;0;0;2;1;13;A01
200900046392;0;7;0;0;0;6;2;B01
200900046393;0;7;0;0;2;8;15;A01
200900046393;0;32;0;0;2;7;1;B01
200900046394;0;30;0;0;0;0;0;B01
200900046394;0;7;0;0;0;3;0;A01
200900046395;0;7;0;0;1;1;0;A01
200900046396;0;7;0;0;1;7;21;A01
200900046397;0;7;0;8;0;7;1;A01
200900046398;0;33;0;0;2;1;1;A01
200900046398;0;99;0;0;2;6;10;B01
200900046399;0;7;0;0;0;8;15;B01
200900046399;0;7;0;0;0;1;1;A01
200900046400;0;7;0;15;2;1;0;B01
200900046400;0;7;0;9;2;8;0;A01
200900046401;0;7;0;0;1;1;2;A01
200900046402;0;31;0;0;2;2;13;B01
200900046402;0;10;0;0;2;8;11;A01
200900046403;0;7;0;0;1;1;1;A01
200900046404;0;7;0;0;2;1;2;A01
200900046404;0;7;0;0;2;4;2;B01
200900046405;0;7;0;4;0;5;9;A01
200900046405;0;33;0;0;2;1;0;B01
200900046406;0;33;0;0;0;0;0;A01
200900046406;0;7;0;0;0;4;0;B01
200900046407;0;7;0;0;2;1;2;B01
200900046407;0;7;0;0;0;4;2;A01
200900046408;0;7;0;0;0;0;0;A01
200900046409;0;31;0;10;2;7;1;A01
200900046409;1;10;0;0;2;6;11;B01
200900046410;0;13;0;0;2;4;1;B01
200900046410;0;7;0;0;2;3;11;A01
200900046411;0;7;0;3;0;1;12;A01
200900046412;0;7;0;1;0;1;0;A01
200900046413;1;32;0;0;1;0;0;A01
200900046414;0;7;0;0;1;1;1;A01
200900046415;0;7;0;0;2;1;1;A01
200900046415;0;7;0;15;0;4;1;B01
200900046416;0;7;0;11;0;1;1;A01
200900046417;0;2;0;0;2;1;1;A01
200900046417;0;7;0;0;2;0;0;B01
200900046418;0;33;0;0;2;7;0;C01
200900046418;0;7;0;0;2;8;0;B01
200900046418;0;7;0;0;0;0;11;A01
200900046419;0;7;0;0;2;1;1;A01
200900046419;0;7;0;0;0;0;1;B01
200900046420;0;7;0;0;2;1;2;B01
200900046420;0;32;0;0;2;4;0;A01
200900046421;0;15;0;0;2;4;10;B01
200900046421;0;33;0;0;2;1;1;A01
200900046422;0;7;0;13;0;0;0;A01
200900046423;0;7;0;15;2;6;2;B01
200900046423;2;7;0;0;2;1;15;A01
200900046424;0;10;0;0;2;1;1;B02
200900046424;0;7;0;0;2;1;13;A01
200900046425;0;2;0;0;2;1;17;A01
200900046425;0;7;0;0;2;8;15;B01
200900046426;0;7;0;0;2;1;1;B01
200900046426;0;7;0;0;2;1;16;A01
200900046427;0;7;0;0;2;0;16;B01
200900046427;1;99;0;0;2;0;0;A01
200900046428;0;33;0;0;5;1;1;A01
200900046429;0;7;0;0;2;4;23;B01
200900046429;0;30;0;0;2;1;2;A01
200900046430;0;1;0;0;0;1;1;B01
200900046430;0;1;0;0;2;1;1;A01
200900046431;0;1;0;0;2;8;1;B01
200900046431;0;7;0;0;2;0;1;A01
200900046432;0;7;0;0;2;1;15;A01
200900046432;0;33;0;0;2;1;1;B01
200900046433;0;2;0;0;2;7;1;B01
200900046433;0;7;0;0;2;8;9;A01
200900046434;0;33;0;0;0;1;1;B01
200900046434;0;10;0;0;2;3;9;A01
200900046435;0;1;0;0;2;1;1;B01
200900046435;0;7;0;0;2;6;13;A01
200900046436;0;7;0;0;2;1;1;A01
200900046436;0;7;0;0;2;3;1;B01
200900046437;0;7;0;0;2;3;1;B01
200900046437;0;7;0;0;2;3;0;C01
200900046437;0;10;0;0;2;3;13;A01
200900046438;0;10;0;0;1;1;1;A01
200900046439;0;33;0;0;0;1;1;B01
200900046439;0;7;0;0;2;3;10;A01
200900046440;0;7;0;0;2;1;2;A01
200900046440;0;7;0;0;0;4;2;B01
200900046441;0;7;0;0;2;7;2;A01
200900046441;0;1;0;0;2;8;2;B02
200900046442;0;33;0;0;2;8;1;B02
200900046442;0;7;0;0;2;3;19;A01
200900046443;0;7;0;2;0;2;0;A01
200900046444;0;33;0;0;2;1;17;A01
200900046444;0;7;0;0;2;8;15;B02
200900046445;0;1;0;0;2;8;1;A01
200900046445;0;17;0;0;2;7;17;B02
200900046446;0;30;0;0;2;1;1;B02
200900046446;0;7;0;0;0;8;9;A01
200900046447;0;7;0;0;1;1;0;A01
200900046448;0;30;0;0;0;7;0;A01
200900046449;0;30;0;0;2;1;2;A01
200900046449;0;7;0;0;0;4;2;B01
200900046450;0;7;0;0;1;1;0;A01
200900046451;0;99;0;0;2;3;13;A01
200900046451;0;7;0;0;2;3;0;B01
200900046452;0;7;0;9;0;2;15;A01
200900046453;0;7;0;1;2;3;1;B01
200900046453;0;7;0;0;2;5;9;A01
200900046454;0;7;0;0;2;3;2;A01
200900046454;0;7;0;0;2;8;1;B01
200900046455;0;7;0;0;2;8;1;B01
200900046455;0;7;0;0;2;1;0;A01
200900046456;0;7;0;0;2;3;9;A01
200900046456;0;14;0;0;2;8;1;B01
200900046457;0;1;0;0;2;1;1;B01
200900046457;0;7;0;0;2;1;9;A01
200900046458;0;30;0;0;0;2;1;A01
200900046459;0;7;0;0;2;8;0;B01
200900046459;0;7;0;0;2;7;9;A01
200900046460;0;7;0;0;2;1;2;A01
200900046460;0;7;0;0;2;4;2;B01
200900046461;0;7;0;0;2;1;0;B01
200900046461;0;7;0;0;2;7;0;A01
200900046462;0;7;0;0;2;1;2;A01
200900046462;0;7;0;0;0;4;2;B01
200900046463;0;7;0;0;2;1;2;A01
200900046463;0;7;0;0;0;4;2;D01
200900046463;0;7;0;0;2;4;2;C01
200900046463;0;7;0;0;2;4;2;B01
200900046464;0;7;0;0;1;3;0;A01
200900046465;0;7;0;0;2;7;0;A01
200900046465;0;33;0;0;2;1;0;B01
200900046466;0;7;0;0;2;3;1;B01
200900046466;0;7;0;0;2;2;15;A01
200900046467;0;7;0;6;0;6;2;B01
200900046467;0;30;0;0;2;1;2;A01
200900046468;0;7;0;0;2;2;15;A01
200900046468;0;32;0;0;2;1;1;B01
200900046469;0;7;0;13;0;1;1;A01
200900046470;0;2;0;0;0;8;1;A01
200900046471;0;7;0;0;2;3;15;B01
200900046471;0;31;0;0;2;7;17;A01
200900046472;0;7;0;0;2;7;19;A01
200900046472;0;7;0;0;2;1;0;B01
200900046473;0;2;0;0;0;0;1;A01
200900046474;0;14;0;0;0;5;23;B02
200900046474;0;15;0;1;0;3;2;A01
200900046475;0;2;0;8;0;1;1;A01
200900046476;0;7;0;0;1;2;15;A01
200900046477;0;7;0;0;2;4;2;D01
200900046477;0;7;0;0;2;4;2;C01
200900046477;0;7;0;0;2;1;2;A01
200900046477;0;33;0;0;2;4;2;B01
200900046478;0;7;0;0;1;1;1;A01
200900046479;0;7;0;0;0;8;9;A01
200900046479;0;2;0;0;2;1;1;B01
200900046480;0;30;0;0;1;1;0;A01
200900046481;0;7;0;0;2;1;2;A01
200900046481;0;7;0;0;0;4;2;B01
200900046482;0;30;0;0;0;1;1;A01
200900046483;0;30;0;0;0;8;1;A01
200900046484;0;7;0;0;0;5;0;B01
200900046484;0;7;0;0;2;3;2;A01
200900046485;0;7;0;0;2;3;1;B01
200900046485;0;10;0;0;2;4;4;A01
200900046486;0;7;0;2;0;7;1;A01
200900046487;0;7;0;0;2;1;1;B01
200900046487;0;7;0;0;2;2;11;A01
200900046488;0;7;0;0;2;8;1;A01
200900046488;0;30;0;0;2;1;1;B01
200900046489;0;7;0;0;2;2;0;A01
200900046489;0;7;0;0;2;1;0;B01
200900046490;0;7;0;0;2;1;1;B01
200900046490;0;7;0;0;2;7;15;A01
200900046491;0;7;0;0;2;4;2;B01
200900046491;0;7;0;0;2;1;2;A01
200900046492;0;7;0;7;0;1;1;A01
200900046493;0;7;0;0;2;1;0;A01
200900046494;0;7;0;1;0;3;2;A01
200900046495;0;7;0;0;2;4;23;B01
200900046495;0;7;0;0;2;1;1;A01
200900046496;0;7;0;0;0;4;2;B01
200900046496;0;33;0;0;2;1;2;A01
200900046497;0;7;0;0;1;3;1;A01
200900046498;0;7;0;0;0;1;15;A01
200900046499;0;7;0;0;2;2;9;A01
200900046499;0;33;0;0;2;2;1;B01
200900046500;0;7;0;12;0;2;0;A01
200900046501;0;7;0;0;6;7;14;A01
200900046502;0;7;0;0;2;3;9;B01
200900046502;0;7;0;0;2;2;19;A01
200900046503;1;10;0;0;1;0;0;A01
200900046504;0;7;0;0;2;3;1;B01
200900046504;2;7;0;0;2;1;13;A01
200900046505;0;99;0;2;0;1;0;A01
200900046506;0;7;0;0;2;2;1;B01
200900046506;0;7;0;0;2;3;0;A01
200900046507;0;7;0;0;1;2;2;A01
200900046508;0;7;0;8;0;1;14;A01
200900046509;0;1;0;0;2;7;0;B01
200900046509;0;7;0;0;0;1;0;A01
200900046510;0;1;0;0;2;1;1;A01
200900046510;0;7;0;0;9;6;1;B01
200900046511;0;7;0;0;2;1;9;A01
200900046511;0;1;0;0;2;3;9;B01
200900046512;0;7;0;0;0;0;0;A01
200900046512;0;31;0;0;2;0;0;B01
200900046513;0;7;0;0;0;8;1;A01
200900046514;0;7;0;0;2;4;23;B01
200900046514;0;2;0;0;2;1;1;A01
200900046515;0;30;0;12;0;0;1;A01
200900046516;0;2;0;9;0;2;1;A01
200900046517;0;13;0;0;2;7;12;A01
200900046517;0;7;0;0;2;8;1;B01
200900046518;0;7;0;0;1;4;4;A01
200900046519;0;38;1;0;1;6;0;A01
200900046520;0;34;0;12;0;1;14;A01
200900046521;0;33;0;13;0;1;1;A01
200900046522;0;7;0;0;0;0;0;C03
200900046522;0;7;0;0;2;1;21;A01
200900046522;0;7;0;0;2;6;1;B02
200900046523;0;7;0;6;0;1;1;A01
200900046524;0;7;0;0;2;8;16;A01
200900046524;0;2;0;0;2;1;1;B01
200900046525;0;2;0;0;2;1;2;A01
200900046525;0;7;0;0;2;6;23;B01
200900046526;0;7;0;4;2;6;2;B01
200900046526;0;7;0;0;2;2;17;A01
200900046527;0;10;0;0;2;1;2;A01
200900046527;0;7;0;0;2;4;23;D01
200900046527;0;7;0;0;2;4;23;B01
200900046527;0;7;0;0;2;4;23;C01
200900046528;0;7;0;0;2;3;1;A01
200900046528;0;34;0;0;2;6;1;B01
200900046529;0;33;0;0;0;7;1;A01
200900046530;0;7;0;0;2;3;1;B01
200900046530;0;30;0;0;2;1;13;A01
200900046531;0;2;0;0;0;8;1;A01
200900046532;0;2;0;13;0;7;1;A01
200900046533;0;7;0;0;1;1;16;A01
200900046534;0;33;0;13;0;8;1;A01
200900046535;0;33;0;0;2;7;1;B02
200900046535;0;7;0;0;2;7;13;A01
200900046536;0;7;0;3;2;2;1;A01
200900046536;0;21;0;3;2;6;13;B02
200900046537;0;31;0;16;0;7;17;A01
200900046537;0;7;0;0;0;0;17;B02
200900046538;0;7;0;0;0;2;1;A01
200900046539;0;7;0;0;0;4;1;B02
200900046539;0;14;0;0;2;1;2;A01
200900046540;0;7;0;13;0;3;13;A01
200900046541;0;7;0;0;2;3;17;A01
200900046541;0;7;0;0;2;3;1;B02
200900046542;0;7;0;3;0;9;0;A01
200900046543;0;1;0;0;2;8;1;B02
200900046544;0;1;0;0;2;1;1;B02
200900046544;0;17;0;0;2;6;4;A01
200900046545;0;7;0;2;0;1;14;A01
200900046546;0;7;0;0;0;1;11;B02
200900046546;0;7;0;0;0;8;11;A01
200900046547;0;31;0;12;0;1;14;A01
200900046548;0;7;0;13;0;6;14;A01
200900046549;0;14;0;0;2;3;15;A01
200900046549;0;33;0;0;2;1;1;B02
200900046550;0;7;0;0;2;1;1;A01
200900046550;0;7;0;0;0;2;15;B02
200900046551;0;7;0;0;1;7;1;A01
200900046552;0;7;0;0;2;3;1;B02
200900046552;0;7;0;0;2;3;13;A01
200900046553;0;21;0;0;2;2;1;B02
200900046553;0;31;0;0;2;1;13;A01
200900046554;0;33;0;0;2;1;1;B01
200900046554;0;7;0;0;2;3;19;A02
200900046555;0;7;0;0;2;1;19;A01
200900046555;0;33;0;0;2;7;1;B02
200900046556;0;7;0;13;0;3;13;A01
200900046557;0;7;0;13;0;2;14;A01
200900046558;0;7;0;0;2;3;13;A01
200900046558;0;14;0;0;2;3;1;B02
200900046559;0;33;0;0;2;3;1;A01
200900046559;0;21;0;0;2;6;15;B02
200900046560;0;33;0;0;0;8;1;A01
200900046561;0;7;0;0;2;1;1;B01
200900046561;0;7;0;0;2;7;19;A02
200900046562;0;7;0;0;2;8;1;B01
200900046562;0;7;0;0;2;3;13;A01
200900046563;0;30;0;0;2;1;18;B01
200900046563;0;7;0;0;2;7;20;A01
200900046564;0;30;0;11;0;3;13;A01
200900046565;0;1;0;0;1;2;1;A01
200900046566;0;1;0;0;2;1;1;B01
200900046566;1;7;0;0;2;7;16;A01
200900046567;0;10;0;0;1;4;4;A01
200900046568;0;7;0;0;2;2;1;B01
200900046568;0;2;0;0;2;1;5;A01
200900046569;0;2;0;0;2;7;23;B01
200900046569;0;30;0;0;2;8;18;A01
200900046570;0;7;0;13;0;1;14;A01
200900046571;0;10;0;0;2;7;19;A01
200900046571;0;30;0;0;2;1;19;B02
200900046572;0;1;0;0;0;8;1;B01
200900046572;0;7;0;0;0;3;23;C01
200900046572;0;7;0;0;2;1;19;A01
200900046573;0;7;0;0;1;1;15;A01
200900046574;0;7;0;0;1;1;1;A01
200900046575;0;1;0;0;2;6;1;B01
200900046575;1;7;0;0;0;0;0;A01
200900046576;0;31;0;0;2;2;17;B01
200900046576;0;7;0;0;2;3;15;A01
200900046577;0;7;0;0;2;1;21;B01
200900046577;0;7;0;0;2;1;19;A01
200900046578;0;1;0;0;0;7;19;B01
200900046578;0;7;0;0;2;1;1;A01
200900046579;0;7;0;0;2;4;2;B01
200900046579;0;2;0;0;2;1;2;A01
200900046580;0;7;0;0;1;1;0;A01
200900046581;0;7;0;6;2;6;17;A01
200900046581;0;10;0;0;2;3;17;C03
200900046581;0;7;0;0;2;5;1;B02
200900046582;0;7;0;0;2;3;1;B02
200900046582;0;7;0;0;2;3;17;A01
200900046583;0;31;0;0;2;1;1;B02
200900046583;0;7;0;0;2;7;15;A01
200900046584;0;7;0;0;2;1;1;B02
200900046584;0;7;0;0;2;1;13;A01
200900046585;0;10;0;0;2;1;1;B02
200900046585;0;7;0;0;2;5;13;A01
200900046586;0;7;0;0;2;2;17;A01
200900046586;0;7;0;0;2;6;15;B02
200900046587;0;10;0;0;1;2;1;A01
200900046588;0;7;0;13;0;9;13;A01
200900046589;0;7;0;13;2;6;2;B02
200900046589;0;7;0;0;2;3;1;A01
200900046589;0;20;0;0;2;2;1;C03
200900046590;0;7;0;0;2;1;13;A01
200900046590;0;7;0;0;2;1;1;B02
200900046591;0;7;0;0;2;4;1;C03
200900046591;0;7;0;0;2;1;1;A01
200900046591;0;7;0;0;2;4;1;D04
200900046591;0;7;0;0;2;4;1;B02
200900046592;0;7;0;0;2;3;1;C03
200900046592;0;7;0;0;2;1;1;B02
200900046592;0;7;0;0;2;7;19;A01
200900046593;0;7;0;0;2;8;1;B02
200900046593;0;7;0;0;2;3;1;A01
200900046594;0;7;0;0;2;2;1;B02
200900046594;0;7;0;0;2;1;14;A01
200900046595;0;7;0;6;0;2;1;A01
200900046595;0;1;0;6;0;1;0;B02
200900046596;0;7;0;0;1;1;1;A01
200900046597;0;7;0;2;0;7;13;A01
200900046598;0;7;0;8;0;2;13;A01
200900046599;0;30;0;0;2;8;1;A01
200900046599;0;7;0;0;2;3;15;B02
200900046600;0;30;0;0;2;2;21;A01
200900046600;0;7;0;0;2;8;15;B02
200900046601;0;7;0;2;0;2;0;A01
200900046602;0;7;0;0;2;1;1;B02
200900046602;0;7;0;0;2;1;13;A01
200900046603;0;30;0;12;0;0;21;A01
200900046604;0;15;0;0;0;8;1;C03
200900046604;0;7;0;0;0;3;1;B02
200900046604;0;7;0;0;2;3;17;A01
200900046605;0;17;0;3;0;7;1;A01
200900046606;0;1;0;0;2;4;1;B02
200900046606;0;7;0;0;2;2;17;A01
200900046607;0;7;0;16;0;2;1;A01
200900046608;0;30;0;0;2;1;1;B02
200900046608;0;7;0;0;2;2;15;A01
200900046609;0;33;0;7;0;1;13;A01
200900046610;0;7;0;0;2;8;13;A01
200900046610;0;33;0;0;2;7;17;B02
200900046611;0;7;0;1;0;7;1;A01
200900046611;0;7;0;0;0;3;24;B02
200900046612;0;7;0;0;2;1;1;C03
200900046612;0;7;0;0;2;4;1;B02
200900046612;0;21;0;0;0;4;15;A01
200900046613;0;10;0;0;1;1;19;A01
200900046614;0;7;0;0;2;1;1;A01
200900046614;0;1;0;15;2;7;5;B01
200900046615;0;7;0;0;2;1;16;A01
200900046615;0;7;0;0;2;8;1;B01
200900046616;0;7;0;6;0;1;11;A01
200900046617;0;7;0;0;2;2;1;B01
200900046617;0;30;0;0;2;9;16;A01
200900046618;0;7;0;8;0;0;1;A01
200900046619;0;7;0;0;2;5;1;B01
200900046619;0;7;0;0;2;8;13;A01
200900046620;0;7;0;0;2;7;1;A01
200900046620;0;7;0;0;2;1;1;B01
200900046621;0;7;0;0;2;3;1;B01
200900046621;0;7;0;0;2;2;1;A01
200900046622;0;7;0;0;0;4;2;B01
200900046622;0;7;0;0;2;1;2;A01
200900046623;0;7;0;0;2;4;1;B01
200900046623;0;7;0;0;2;1;2;A01
200900046623;0;7;0;0;2;1;1;C01
200900046624;0;1;0;0;0;8;1;B01
200900046624;0;7;0;0;2;7;1;A01
200900046625;0;2;0;0;1;1;0;A01
200900046626;0;7;0;0;1;1;1;A01
200900046627;0;7;0;0;1;1;0;A01
200900046628;0;7;0;0;1;1;16;A01
200900046629;0;7;0;9;0;1;1;A01
200900046629;0;7;0;0;0;2;1;B02
200900046630;0;7;0;0;2;3;19;A01
200900046630;0;2;0;0;2;1;17;B02
200900046631;0;7;0;2;0;5;6;A01
200900046632;0;7;0;2;0;1;1;A01
200900046633;0;17;0;0;2;2;2;A01
200900046633;0;7;0;0;0;0;0;C03
200900046633;0;7;0;0;0;0;0;B02
200900046634;0;17;0;0;0;4;1;A01
200900046634;0;14;0;0;2;1;2;B02
200900046635;0;7;0;0;2;3;23;C03
200900046635;0;7;0;0;2;7;15;A01
200900046635;0;7;0;0;2;1;1;B02
200900046636;0;7;0;0;2;1;1;C03
200900046636;0;7;0;0;2;3;1;B02
200900046636;0;7;0;0;2;3;13;A01
200900046637;0;7;0;2;0;2;13;A01
200900046638;0;7;0;0;2;3;1;B02
200900046638;0;7;0;0;2;3;1;A01
200900046639;0;7;0;0;0;1;1;B02
200900046639;0;7;0;3;2;1;1;A01
200900046640;0;7;0;0;2;7;1;A01
200900046640;0;7;0;0;2;1;19;B02
200900046641;0;7;0;0;2;7;13;A01
200900046641;0;33;0;0;2;1;1;B02
200900046642;0;7;0;0;2;1;17;A01
200900046642;0;7;0;3;2;3;14;B02
200900046642;0;10;0;0;2;3;1;C03
200900046643;0;2;0;0;2;1;1;A01
200900046643;0;7;0;0;0;2;1;B02
200900046644;0;10;0;0;1;2;1;A01
200900046645;0;7;0;0;2;3;13;A01
200900046645;0;7;0;0;2;3;1;B02
200900046646;0;7;0;0;1;3;0;A01
200900046647;0;7;0;0;2;1;1;C03
200900046647;0;7;0;0;2;1;1;B02
200900046647;0;7;0;0;2;2;13;A01
200900046648;0;7;0;0;1;0;1;A01
200900046649;0;15;0;0;0;4;2;B01
200900046649;0;17;0;4;2;1;2;A01
200900046650;0;31;0;0;1;1;1;A01
200900046650;0;7;0;0;0;2;15;B01
200900046651;0;17;0;4;0;3;1;A01
200900046652;0;7;0;0;2;2;15;A01
200900046652;0;7;0;0;2;1;1;B01
200900046653;0;7;0;0;2;3;0;A01
200900046653;0;7;0;0;2;3;1;B01
200900046654;0;7;0;0;2;1;15;A01
200900046654;0;30;0;0;2;1;1;B01
200900046655;0;7;0;6;0;3;13;A01
200900046656;0;7;0;0;1;7;1;A01
200900046657;0;15;0;0;2;1;1;A01
200900046657;0;7;0;0;2;4;0;B01
200900046658;0;7;0;0;2;2;0;B01
200900046658;0;7;0;0;2;1;0;A01
200900046659;0;7;0;0;1;1;1;A01
200900046660;0;7;0;13;0;1;16;A01
200900046661;0;7;0;0;4;2;1;A01
200900046661;0;39;0;0;2;3;1;B02
200900046662;0;30;0;0;0;4;1;A01
200900046663;0;7;0;14;0;1;1;A01
200900046663;0;7;0;13;0;1;1;B02
200900046664;0;15;0;0;9;3;1;A01
200900046665;0;7;0;13;0;3;1;A01
200900046666;0;7;0;3;0;1;0;A01
200900046667;0;7;0;2;0;3;14;A01
200900046668;0;7;0;2;0;1;0;A01
200900046669;0;7;0;0;2;1;15;A01
200900046669;0;7;0;0;2;1;1;B02
200900046669;0;7;0;0;2;3;23;C03
200900046670;0;7;0;2;0;1;1;A01
200900046671;0;10;0;6;0;3;13;A01
200900046672;0;30;0;2;0;1;1;A01
200900046673;0;30;0;0;2;1;1;B02
200900046673;0;7;0;0;2;3;9;A01
200900046674;0;10;0;0;2;1;13;A01
200900046674;0;14;0;0;2;1;1;B02
200900046675;0;30;0;6;0;1;1;A01
200900046676;0;17;0;0;0;8;1;A01
200900046677;0;7;0;0;0;4;1;C01
200900046677;0;7;0;0;2;1;0;A01
200900046677;0;7;0;0;0;4;1;B01
200900046678;0;7;0;0;2;1;15;B01
200900046678;0;2;0;0;2;1;1;A01
200900046679;0;7;0;0;2;2;15;A01
200900046679;0;2;0;0;2;7;1;B01
200900046680;0;2;0;0;2;3;14;A01
200900046680;0;7;0;0;2;8;15;B01
200900046681;0;7;0;0;1;2;1;A01
200900046682;0;7;0;0;1;5;4;A01
200900046683;0;30;0;14;0;0;1;A01
200900046684;0;7;0;0;2;2;1;C01
200900046684;0;33;0;0;2;1;2;A01
200900046684;0;7;0;0;2;1;1;D01
200900046684;0;7;0;0;2;4;1;B01
200900046685;0;2;0;12;0;0;14;A01
200900046686;0;30;0;0;2;8;15;A01
200900046686;0;33;0;0;2;7;17;B01
200900046687;0;7;0;0;2;1;1;A01
200900046687;0;1;0;0;2;8;19;B01
200900046688;0;7;0;0;1;2;15;A01
200900046689;0;30;0;0;2;8;1;B01
200900046689;1;7;0;0;2;0;17;A01
200900046690;0;30;0;13;0;7;14;A01
200900046691;0;7;0;0;2;1;24;B02
200900046691;0;7;0;1;0;9;14;A01
200900046692;0;7;0;0;2;1;15;A01
200900046692;0;7;0;13;2;2;1;B01
200900046693;0;2;0;0;2;8;1;B01
200900046693;0;7;0;0;2;8;9;A01
200900046694;0;7;0;0;2;2;1;B01
200900046694;0;30;0;0;2;1;9;A01
200900046695;0;7;0;0;2;1;1;B01
200900046695;0;7;0;0;2;2;10;A01
200900046696;0;7;0;0;1;3;1;A01
200900046697;0;7;0;0;2;3;1;B01
200900046697;0;30;0;0;2;2;1;A01
200900046698;0;7;0;0;2;2;1;B01
200900046698;0;2;0;0;2;3;9;A01
200900046699;0;30;0;0;2;1;1;B01
200900046699;0;7;0;0;2;2;19;A01
200900046700;0;7;0;0;0;0;21;C01
200900046700;0;2;0;0;0;8;21;A01
200900046700;0;7;0;0;0;0;15;B01
200900046701;0;7;0;1;0;2;14;A01
200900046702;0;7;0;0;2;2;15;A01
200900046702;0;30;0;0;2;1;1;B01
200900046703;0;1;0;0;0;0;1;A01
200900046704;0;7;0;0;2;1;15;B01
200900046704;0;7;0;8;2;1;5;A01
200900046705;0;7;0;13;0;2;14;A01
200900046706;0;99;0;0;1;1;0;A01
200900046707;0;33;0;6;0;8;1;A01
200900046708;0;2;0;0;2;7;17;A01
200900046708;0;7;0;0;2;8;15;B01
200900046709;0;7;0;13;0;9;13;A01
200900046710;0;7;0;0;1;4;4;A01
200900046711;0;32;0;13;0;1;1;A01
200900046712;0;7;0;0;2;3;5;A01
200900046712;0;7;0;0;2;3;17;B02
200900046712;0;14;0;0;2;6;1;C03
200900046713;0;31;0;13;0;1;14;A01
200900046714;0;7;0;0;2;3;9;A01
200900046714;0;30;0;0;2;1;1;B02
200900046715;0;21;0;0;2;8;1;A01
200900046715;0;2;0;0;2;3;13;B02
200900046716;0;7;0;0;2;5;10;A01
200900046716;0;33;0;0;2;1;1;B02
200900046717;0;7;0;0;2;5;15;A01
200900046717;0;33;0;0;2;1;1;B02
200900046718;0;7;0;0;1;2;1;A01
200900046719;0;30;0;0;2;1;5;A01
200900046719;0;7;0;0;2;3;1;B02
200900046720;0;7;0;0;2;3;12;B02
200900046720;0;21;0;0;2;6;2;A01
200900046721;0;7;0;13;0;1;1;A01
200900046722;0;7;0;0;2;3;15;A01
200900046722;0;33;0;0;2;1;1;B02
200900046723;0;7;0;15;0;1;0;A01
200900046724;0;30;0;13;0;7;13;A01
200900046725;0;33;0;13;0;4;13;A01
200900046726;0;7;0;13;0;1;13;A01
200900046727;0;33;0;14;0;1;1;A01
200900046728;0;7;0;0;2;7;15;B02
200900046728;0;7;0;0;2;2;1;A01
200900046729;0;7;0;0;2;1;2;C03
200900046729;0;7;0;0;0;4;11;A01
200900046729;0;17;0;0;2;4;2;B02
200900046730;0;7;0;0;1;2;1;A01
200900046731;0;33;0;0;0;8;21;A01
200900046731;0;10;0;0;0;0;19;B02
200900046732;0;7;0;0;2;1;1;B01
200900046732;0;7;0;0;2;3;19;A02
200900046733;0;7;0;0;2;7;1;B02
200900046733;0;10;0;0;2;1;1;A01
200900046734;0;7;0;6;0;1;1;A01
200900046735;0;7;0;13;0;1;1;A01
200900046736;0;7;0;0;2;1;1;A01
200900046736;0;1;0;0;2;1;1;B02
200900046737;0;7;0;13;0;1;1;A01
200900046738;0;7;0;2;0;1;1;A01
200900046739;0;2;0;0;2;1;17;B02
200900046739;0;7;0;0;2;3;15;A01
200900046740;0;7;0;13;0;3;0;A01
200900046741;0;7;0;2;0;7;13;A01
200900046742;0;21;0;0;2;3;13;A01
200900046742;0;7;0;0;2;3;1;B02
200900046743;0;2;0;12;0;1;1;A01
200900046744;0;7;0;0;2;1;1;A01
200900046745;0;2;0;0;2;3;1;A01
200900046746;0;33;0;0;2;1;1;B01
200900046746;0;7;0;0;2;8;9;A01
200900046747;0;13;0;0;1;1;0;A01
200900046748;0;7;0;16;0;3;13;A01
200900046749;0;7;0;0;2;8;15;A01
