num_acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201500009883;15;7;28;1840;1;2;1;1;3;4;13, NICE(RN.7) AV.ET RTE;M;4359051;712088;60
201500009884;15;7;28;2320;3;1;1;1;6;155;LIBERTE AV.DE LA;M;4355857;706367;60
201500009885;15;7;30;700;1;2;3;1;1;4;272, GAROUPE BD DE LA;M;4355896;713546;60
201500009886;15;8;4;800;1;2;1;1;3;4;210, GREC AV.JULES;M;4358931;711786;60
201500009887;15;8;7;1350;1;2;1;1;1;155;3030, SAINT BERNARD CH.;M;4360173;706168;60
201500009888;15;8;8;1325;1;2;1;1;3;4;346, NICE(RN.7) AV.ET RT;M;4360314;712276;60
201500009889;15;8;8;1930;1;2;6;1;3;4;RD6007;M;4357327;708667;60
201500009890;15;7;29;1135;1;2;1;1;3;4;RD6007;M;4357574;709024;60
201500009891;15;8;15;1510;1;2;1;1;6;4;41, GUILLAUMONT BD CHARL;M;4356973;712276;60
201500009892;15;8;17;1835;1;1;1;1;6;4;REIBAUD AV.;M;4358067;711683;60
201500009893;15;8;21;2200;5;2;1;1;3;4;3055 BIS, PELISSIER AV.J;M;4361340;710800;60
201500009894;15;8;22;935;1;2;6;1;3;4;463, BIOT (CD.4) RTE DE;M;4361470;712014;60
201500009895;15;8;26;1915;1;2;1;1;2;155;159, JUIN AV.MARECHAL;M;4357416;705239;60
201500009896;15;8;28;1845;1;1;1;1;2;4;RD6098;M;;;60
201500009897;15;9;2;1350;1;1;1;1;3;4;0, VERDUN AV.DE;;;;60
201500009898;15;9;7;1905;1;2;1;1;1;4;22 bis, CANNES(RN.7) AV.;M;4357502;709397;60
201500009899;15;9;4;1050;1;2;3;1;1;4;1318, NICE(RN.7) AV.ET R;M;4361138;712613;60
201500009900;15;9;11;750;1;2;3;1;6;4;120, GRASSE RTE DE;M;4359141;710565;60
201500009901;15;9;9;1840;1;2;1;1;3;4;1, REIBAUD AV.;M;4358208;711632;60
201500009902;15;9;9;2113;5;1;1;2;1;4;2012, NICE(RN.7) AV.ET R;M;4361822;712886;60
201500009903;15;9;11;850;1;2;1;1;6;4;796, GAROUPE BD DE LA;M;4355508;713339;60
201500009904;15;9;14;1200;1;2;1;1;3;4;2200, SAINT CLAUDE CH.DE;;;;60
201500009905;15;9;18;800;1;2;6;1;3;4;PELISSIER AV.JEAN MICHAR;M;4361506;710835;60
201500009906;15;9;22;750;1;2;1;1;6;4;66, WILSON BD;M;4357500;711700;60
201500009907;15;9;26;1930;2;2;3;1;3;155;152, LIBERTE AV.DE LA;;;;60
201500009908;15;9;27;2245;5;2;1;1;6;4;GALLICE AV.ET PASSAGE;M;4356788;711329;60
201500009909;15;10;6;2110;5;1;1;1;1;4;BACON BD DU ET BD GARDIO;;;;60
201500009910;15;10;10;138;5;2;1;1;6;155;223, GRASSE AV.ET ROUTE;M;4334586;703026;60
201500009911;15;10;11;1235;1;2;1;1;6;4;MAUPASSANT-JUAN AV.GUY D;;;;60
201500009912;15;10;11;1802;1;2;3;1;6;4;POINCARE BD RAYMOND;;;;60
201500009913;15;10;13;1635;1;2;1;1;6;4;05, OLIVIER AV.DES FRERE;M;4357969;712014;60
201500009914;15;10;14;1700;1;2;3;1;3;155;2791, SAINT BERNARD CH.;;;;60
201500009915;15;10;3;2140;3;2;1;3;6;155;5, GARE AV.DE LA;M;4356651;707451;60
201500009916;15;10;26;1605;1;1;6;1;2;4;TROIS MOULINS RUE DES;M;4360488;708218;60
201500009917;15;11;5;1920;5;2;1;1;6;4;29, AUTRICHIENS CH.DES;;;;60
201500009918;15;11;7;540;5;2;1;1;6;4;256, NICE(RN.7) AV.ET RT;;;;60
201500009919;15;11;8;1830;5;2;2;1;1;155;54, MER AV.DE LA;M;4357325;708670;60
201500009920;15;11;10;1120;1;2;1;1;6;4;16 bis, PEYREGOUE CH.DE;M;4358280;710454;60
201500009921;15;11;5;2000;5;2;1;1;1;155;MIMOSAS(VALLAURIS) AV.DE;;;;60
201500009922;15;11;14;1023;1;2;1;1;6;4;NATIONALE PLACE;;;;60
201500009923;15;11;21;237;5;2;6;1;1;155;853, NOTRE DAME CH.;M;4334394;704051;60
201500009924;15;11;24;1520;1;2;1;1;1;155;1952, NOTRE DAME CH.;M;4357580;707894;60
201500009925;15;11;27;1620;1;1;1;1;6;4;93, WILSON BD;M;4357116;711476;60
201500009926;15;12;2;915;1;2;6;1;6;4;1085, GREC AV.JULES;;;;60
201500009927;15;12;4;1800;5;1;1;1;1;155;er73 /409, SAINT BERNARD;M;4360320;706328;60
201500009928;15;12;10;1200;1;2;1;1;1;4;134, POINCARE BD RAYMOND;M;4357325;710072;60
201500009929;15;12;10;730;2;2;1;1;3;4;1276, NICE(RN.7) AV.ET R;M;4361134;712615;60
201500009930;15;12;11;1911;1;1;1;1;6;155;598, RD6007;M;4355854;706372;60
201500009931;15;12;15;940;1;2;2;1;6;4;BOURGEOIS AV.GASTON;M;4357663;712361;60
201500009932;15;12;21;710;2;2;3;1;3;4;0, SAINT CLAUDE CH.DE;M;4359629;710592;60
201500009933;15;12;23;1410;1;1;1;1;4;155;1521, SAINT BERNARD CH.;;;;60
201500009934;15;12;26;1220;1;2;1;1;6;4;110, MEILLAND BD FRANCIS;M;4355631;712817;60
201500009935;15;10;31;1445;1;2;4;1;1;123;3694, ST JEANNET ROUTE D;;;;60
201500009936;15;1;4;1620;1;2;1;1;3;27;ALPES AVENUE DES;;;;60
201500009937;15;12;1;1745;5;2;4;1;6;27;DREVON RUE GENDARME;;;;60
201500009938;15;6;1;1150;1;2;1;1;2;27;69, NICE AVENUE DE (RN7);;;;60
201500009939;15;12;6;1900;1;2;1;2;2;123;181, 11 NOVEMBRE AVENUE;;;;60
201500009940;15;6;3;1410;1;1;3;1;3;27;FIGUIERS RUE DES;;;;60
201500009941;15;12;8;1830;5;2;1;1;2;123;BORD DE MER RN 98;;;;60
201500009942;15;1;8;1030;1;2;1;1;3;123;435, BARONNE ROUTE DE LA;M;4370276;717865;60
201500009943;15;6;5;820;1;1;3;1;3;27;CHENES AVENUE DES;;;;60
201500009944;15;1;8;1645;1;2;1;1;3;27;34, GAUDE AVENUE DE LA;M;4366768;715218;60
201500009945;15;12;9;1040;1;2;2;1;3;123;VESPINS ROUTE DES;;;;60
201500009946;15;6;5;1135;1;2;1;1;6;27;VERDUN AVENUE DE;;;;60
201500009947;15;1;13;705;1;2;3;1;5;27;PLAGE BOULEVARD DE LA;;;;60
201500009948;15;12;10;825;1;2;1;1;3;123;ESPLANADE DU LEVANT;;;;60
201500009949;15;6;8;1705;1;2;1;1;2;27;66, VALLON DES VAUX CHEM;;;;60
201500009950;15;12;11;705;2;2;1;1;3;27;85, GRASSE AVENUE DE;;;;60
201500009951;15;6;11;1215;1;2;6;1;3;123;VERDUN AVENUE DE;;;;60
201500009952;15;1;13;900;1;2;1;1;3;27;101, PLAGE PROMENADE DE;M;4365790;716971;60
201500009953;15;1;26;820;1;2;1;1;3;27;CHEIRON AVENUE DU;;;;60
201500009954;15;12;16;1235;1;2;1;1;6;27;5, PLAGE BOULEVARD DE LA;;;;60
201500009955;15;6;17;1730;1;2;3;1;2;27;GARE AVENUE DE LA;;;;60
201500009956;15;1;28;1840;5;2;3;1;3;27;NICE AVENUE DE (RN7);;;;60
201500009957;15;12;13;2020;5;2;1;1;6;123;BORD DE MER RN 98;;;;60
201500009958;15;6;18;730;1;2;1;1;6;27;2, NICE AVENUE DE (RN7);;;;60
201500009959;15;12;17;945;1;2;1;1;6;27;LECLERCAVENUE GENERAL;;;;60
201500009960;15;6;20;1015;1;2;3;1;3;27;BESSET AVENUE CYRILLE;;;;60
201500009961;15;1;28;2025;5;2;1;1;3;27;91, VAL FLEURI CHEMIN DU;M;4366850;716658;60
201500009962;15;1;31;1145;1;2;1;1;2;27;SERRE AVENUE DE LA;;;;60
201500009963;15;12;12;2135;5;2;1;1;3;123;88, DE GAULLE GENERAL AV;;;;60
201500009964;15;6;24;1930;1;2;1;1;3;27;48, NICE AVENUE DE (RN7);;;;60
201500009965;15;2;1;1400;1;2;3;1;5;27;CHENES AVENUE DES;M;4366019;715558;60
201500009966;15;12;28;1105;1;2;1;1;6;27;53, VAL FLEURI CHEMIN DU;;;;60
201500009967;15;6;27;1330;1;2;3;1;1;27;BESSET AVENUE CYRILLE;;;;60
201500009968;15;2;4;940;1;2;1;1;3;123;GARE ROUTE DE LA;;;;60
201500009969;15;12;30;2245;5;2;1;1;6;123;GERBAULT ALAIN PROMENADE;;;;60
201500009970;15;6;27;1730;1;2;1;1;3;123;GARE ROUTE DE LA;;;;60
201500009971;15;2;6;2140;5;2;2;1;3;27;NICE AVENUE DE (RN7);;;;60
201500009972;15;6;28;1940;1;2;1;1;3;123;521, LIBERATION AVENUE D;;;;60
201500009973;15;2;9;1650;1;2;1;1;5;27;59, VAL FLEURI CHEMIN DU;;;;60
201500009974;15;6;29;810;1;2;3;1;5;27;99, PLAGE BOULEVARD DE L;;;;60
201500009975;15;2;10;1505;1;2;1;1;2;27;PROMENADE DE L HIPPODROM;;;;60
201500009976;15;6;29;1810;1;2;2;1;3;27;CHENES AVENUE DES;;;;60
201500009977;15;6;29;1720;1;2;1;1;1;27;55, NICE AVENUE DE (RN7);;;;60
201500009978;15;2;12;1645;1;2;1;1;7;123;110, VERDUN AVENUE DE;;;;60
201500009979;15;6;29;2320;5;2;1;1;2;27;5, KENNEDY BOULEVARD J.F;;;;60
201500009980;15;2;16;1800;1;2;1;2;6;27;63, JUIN BOULEVARD MAREC;;;;60
201500009981;15;6;30;1735;1;2;3;1;3;27;22, CAMPANETTE CHEMIN DE;;;;60
201500009982;15;2;17;750;1;2;1;1;3;27;PAGNOL AVENUE MARCEL;;;;60
201500009983;15;6;30;1915;1;2;1;1;4;27;PLAGE BOULEVARD DE LA;;;;60
201500009984;15;7;2;1415;1;2;1;1;3;27;71, GRASSE AVENUE DE;;;;60
201500009985;15;7;2;1940;1;2;1;1;1;123;1814, BARONNE ROUTE DE L;;;;60
201500009986;15;2;20;1315;1;2;1;1;6;27;29, RENOIR AVENUE AUGUST;;;;60
201500009987;15;7;8;1040;1;2;1;1;6;27;7, BESSET AVENUE CYRILLE;;;;60
201500009988;15;2;20;1740;1;2;1;1;3;27;CANNES AVENUE DE (RN7);;;;60
201500009989;15;7;11;1935;1;2;1;1;3;123;667, DE GAULLE GENERAL A;;;;60
201500009990;15;2;22;1045;1;2;1;1;3;123;BORD DE MER RN 98;;;;60
201500009991;15;7;13;925;1;2;1;1;1;123;3348, ST JEANNET ROUTE D;;;;60
201500009992;15;2;23;1030;1;2;1;1;3;27;115, NICE AVENUE DE (RN7;;;;60
201500009993;15;7;16;930;1;2;2;1;4;123;BORD DE MER RN 98;;;;60
201500009994;15;2;27;1740;1;2;1;1;2;123;LIBERATION AVENUE DE LA;;;;60
201500009995;15;7;17;430;5;2;1;1;6;27;1, PLAGE BOULEVARD DE LA;;;;60
201500009996;15;3;4;940;1;2;3;1;3;27;ESPARTES CHEMIN DES;;;;60
201500009997;15;7;20;1100;1;2;3;1;6;123;LECLERC GENERAL AVENUE;;;;60
201500009998;15;7;20;1315;1;2;2;1;3;27;GARE AVENUE DE LA;;;;60
201500009999;15;3;1;1600;1;2;1;1;1;123;GUYNEMER AVENUE;;;;60
201500010000;15;7;24;2330;5;2;1;1;1;123;CURIE PIERRE ET MARIE AV;;;;60
201500010001;15;3;10;1615;1;2;1;1;4;123;CURIE PIERRE ET MARIE AV;;;;60
201500010002;15;7;25;1010;1;2;2;1;2;123;BORD DE MER RN 98;;;;60
201500010003;15;3;19;1600;1;2;1;1;6;27;54, ALPES AVENUE DES;;;;60
201500010004;15;7;26;810;1;2;1;1;6;123;299, SAUVAIGO PIERRE AVE;;;;60
201500010005;15;7;26;2115;1;2;1;1;3;27;22, VAL FLEURI CHEMIN DU;;;;60
201500010006;15;3;20;1525;1;2;1;1;2;27;104, PLAGE BOULEVARD DE;;;;60
201500010007;15;3;21;1940;5;2;1;1;6;123;849, AICARD AVENUE;;;;60
201500010008;15;7;28;2000;1;2;1;1;3;27;12 b, COLLE AVENUE DE LA;;;;60
201500010009;15;7;29;1515;1;2;1;1;3;27;8, NICE AVENUE DE (RN7);;;;60
201500010010;15;7;29;1730;1;2;1;1;6;27;68, NICE AVENUE DE (RN7);;;;60
201500010011;15;3;24;2330;5;2;1;1;1;123;DONADEI EUGENE AVENUE;;;;60
201500010012;15;3;25;810;1;2;3;1;3;123;ZOO AVENUE DU;;;;60
201500010013;15;7;29;2115;1;2;2;1;3;123;BORD DE MER RN 98;;;;60
201500010014;15;8;6;1110;1;2;1;1;3;123;257, SAUVAIGO PIERRE AVE;;;;60
201500010015;15;3;27;1710;1;2;6;1;3;123;MAICON PROMENADE;;;;60
201500010016;15;4;2;750;1;2;3;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010017;15;8;6;1930;1;2;6;1;2;27;CANNES AVENUE DE (RN7);;;;60
201500010018;15;4;2;1920;1;2;2;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010019;15;8;7;1530;1;2;1;1;3;123;2085, PUGETS MOYENNE COR;;;;60
201500010020;15;8;8;1515;1;2;3;1;1;27;PLAGE BOULEVARD DE LA;;;;60
201500010021;15;4;6;1845;1;2;1;1;3;123;298, PAGNOL MARCEL BOULE;M;4366704;718132;60
201500010022;15;4;8;2340;5;2;3;1;3;27;GARE AVENUE DE LA;;;;60
201500010023;15;8;13;2030;2;2;2;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010024;15;4;8;2230;5;2;1;1;1;123;GARE ROUTE DE LA;;;;60
201500010025;15;8;24;930;1;2;1;1;2;27;20, NICE AVENUE DE (RN7);;;;60
201500010026;15;8;26;800;1;2;3;1;7;123;PUGETS ROUTE DES;;;;60
201500010027;15;4;14;1605;1;2;4;1;3;123;11 NOVEMBRE AVENUE DU;M;4367185;719239;60
201500010028;15;8;26;1750;1;2;1;1;3;123;1267, CURIE PIERRE ET MA;;;;60
201500010029;15;4;18;1030;1;2;3;1;3;123;AGRICULTEURS ALLEE DES;M;4370327;718457;60
201500010030;15;8;27;1205;1;2;1;1;2;27;CANNES AVENUE DE (RN7);;;;60
201500010031;15;4;18;1300;1;2;1;1;6;123;COUSTEAU JEAN YVES PROME;M;4365703;719735;60
201500010032;15;8;30;105;5;2;2;1;3;27;JUIN BOULEVARD MARECHAL;;;;60
201500010033;15;9;7;1715;1;2;1;1;3;123;248, DAUDET ALPHONSE RUE;;;;60
201500010034;15;4;20;2245;5;2;2;1;3;27;NICE AVENUE DE (RN7);M;4365622;715500;60
201500010035;15;9;10;1130;1;2;1;1;2;27;18, RENOIR AVENUE AUGUST;;;;60
201500010036;15;4;24;1015;1;2;1;1;6;27;113, VAL FLEURI CHEMIN D;M;4367078;716395;60
201500010037;15;9;19;2210;5;2;1;1;3;27;FUSAINS RUE DES;;;;60
201500010038;15;9;24;1855;1;2;1;1;3;27;30, JUIN BOULEVARD MAREC;;;;60
201500010039;15;5;1;230;5;2;3;1;6;27;PLAGE BOULEVARD DE LA;;;;60
201500010040;15;9;27;1640;1;2;3;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010041;15;9;28;1615;1;2;1;1;6;27;VERNE RUE JULES;;;;60
201500010042;15;5;15;1730;1;2;1;1;6;27;5, DONAT AVENUE DOCTEUR;;;;60
201500010043;15;10;4;2130;5;2;1;1;2;123;975, DE GAULLE GENERAL A;;;;60
201500010044;15;5;18;1150;1;2;1;1;4;27;60, NICE AVENUE DE (RN7);;;;60
201500010045;15;10;3;600;5;2;1;1;2;123;BORD DE MER RN 98;;;;60
201500010046;15;5;19;1045;1;2;1;1;6;27;61, GARE AVENUE DE LA;;;;60
201500010047;15;10;5;1115;1;2;6;1;2;27;ALPES AVENUE DES;;;;60
201500010048;15;5;21;1740;1;2;3;1;2;27;CANNES AVENUE DE (RN7);;;;60
201500010049;15;10;3;1600;1;2;1;3;6;123;GARE ROUTE DE LA;;;;60
201500010050;15;10;7;1150;1;2;1;1;4;27;4, ST LAURENT CHEMIN DE;;;;60
201500010051;15;5;23;2345;5;2;1;1;2;27;7, PLAGE BOULEVARD DE LA;;;;60
201500010052;15;10;11;950;1;2;3;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010053;15;5;25;1800;1;2;1;1;5;27;81, PLAGE BOULEVARD DE L;;;;60
201500010054;15;10;13;1600;1;2;1;1;1;123;VESPINS ROUTE DES;;;;60
201500010055;15;5;28;1900;1;2;1;1;3;27;450, VENCE ROUTE DE;;;;60
201500010056;15;10;14;355;5;2;4;1;7;123;GERBAULT ALAIN PROMENADE;;;;60
201500010057;15;10;13;1805;2;2;4;1;5;123;BARONNE ROUTE DE LA;;;;60
201500010058;15;5;31;1605;1;2;1;1;3;27;60, NICE AVENUE DE (RN7);;;;60
201500010059;15;10;13;1950;2;2;1;1;1;27;81, GRASSE AVENUE DE;;;;60
201500010060;15;10;15;1005;2;2;1;1;3;27;24, ST LAURENT CHEMIN DE;;;;60
201500010061;15;10;15;2020;5;2;1;1;3;27;83, VAL FLEURI CHEMIN DU;;;;60
201500010062;15;10;19;1400;1;2;1;1;3;27;26, DONAT AVENUE DOCTEUR;;;;60
201500010063;15;10;22;800;1;2;1;1;1;27;COLLE AVENUE DE LA;;;;60
201500010064;15;10;25;2015;5;2;2;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010065;15;10;15;1500;1;2;3;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010066;15;11;10;1345;1;2;1;1;4;27;47, PLAGE BOULEVARD DE L;M;4365574;716153;60
201500010067;15;11;7;1200;1;2;1;1;4;27;78, NICE AVENUE DE (RN7);;;;60
201500010068;15;11;13;1600;1;2;1;1;3;27;55, GARE AVENUE DE LA;M;4366002;714858;60
201500010069;15;11;10;830;1;2;1;1;2;123;PUGETS ROUTE DES;;;;60
201500010070;15;11;10;1950;5;2;2;1;3;27;NICE AVENUE DE (RN7);;;;60
201500010071;15;11;10;800;1;2;1;1;6;123;AMADIEU AVENUE PIERRE;;;;60
201500010072;15;11;5;1050;1;2;1;1;3;27;VERDUN AVENUE DE;;;;60
201500010073;15;11;25;920;1;2;1;1;4;27;CANNES AVENUE DE (RN7);;;;60
201500010074;15;11;25;1010;1;2;6;1;3;27;VERDUN AVENUE DE;;;;60
201500010075;15;4;27;300;5;2;1;1;6;27;156, COLLE AVENUE DE LA;M;4367241;712076;60
201500010076;15;1;4;1545;1;2;2;1;3;29;BLANC (RUE LOUIS);M;4355303;701274;60
201500010077;15;1;5;1535;1;2;1;1;3;29;TONNER (AVENUE FRANCIS);;;;60
201500010078;15;1;7;745;1;2;1;1;6;29;TONNER (AVENUE FRANCIS);;;;60
201500010079;15;1;8;1720;5;2;1;1;3;29;GALLIENI (AVENUE MARECHA;;;;60
201500010080;15;1;12;1650;1;2;1;1;6;29;35, VALLAURIS (AVENUE DE;M;4355833;702684;60
201500010081;15;1;16;1605;1;2;1;1;3;29;53, JOURDAN (AVENUE MICH;M;4355321;697464;60
201500010082;15;1;17;1720;5;2;1;1;6;29;DOZOL (AVENUE ANTHONY);;;;60
201500010083;15;1;17;2215;4;2;1;1;1;29;37, VALLAURIS (AVENUE DE;M;4355830;702708;60
201500010084;15;1;20;1400;1;2;1;1;3;29;METROPOLE (BOULEVARD);;;;60
201500010085;15;1;22;800;1;2;1;1;3;30;DOUMER (BOULEVARD PAUL);;;;60
201500010086;15;1;23;1734;1;2;1;1;6;29;12, COTEAUX (AVENUE DES);M;4356670;702298;60
201500010087;15;1;27;1715;1;2;1;1;3;30;JEANPIERRE (AVENUE MAURI;;;;60
201500010088;15;2;2;846;1;2;1;1;6;30;00, CACTUS (RUE DES);;;;60
201500010089;15;2;7;1531;1;1;1;1;6;29;DIX HUIT JUIN (PLACE DU);;;;60
201500010090;15;2;11;1805;5;2;1;1;3;30;JEANPIERRE (AVENUE MAURI;;;;60
201500010091;15;2;13;1845;1;2;1;1;1;29;MIDI (BOULEVARD DU);;;;60
201500010092;15;2;17;1915;5;2;1;1;7;29;DIX HUIT JUIN (PLACE DU);;;;60
201500010093;15;2;18;1531;1;2;1;1;6;29;CROISETTE (BOULEVARD DE;;;;60
201500010094;15;2;18;1625;1;2;1;1;3;29;00, MERIMEE (SQUARE);;;;60
201500010095;15;2;26;1930;5;2;1;1;6;29;00, MIDI (BOULEVARD DU);;;;60
201500010096;15;2;27;914;1;2;1;1;2;30;AUBAREDE (CHEMIN DE L');;;;60
201500010097;15;3;6;1144;1;2;1;1;6;30;NORD (BOULEVARD DU);;;;60
201500010098;15;3;9;1130;1;2;1;1;7;29;00, VAUTRIN (BOULEVARD D;;;;60
201500010099;15;3;15;1310;1;2;1;2;6;30;19/21, SADI CARNOT (BOUL;;;;60
201500010100;15;3;17;927;1;2;1;1;7;29;10, CARNOT (BOULEVARD);;;;60
201500010101;15;3;17;1546;1;2;1;1;6;29;VAUTRIN (BOULEVARD DU GE;;;;60
201500010102;15;3;17;2020;5;2;1;1;3;29;24, MIDI (BOULEVARD DU);;;;60
201500010103;15;3;21;1641;1;2;1;1;6;29;BROUSSAILLES (AVENUE DES;;;;60
201500010104;15;3;24;1850;2;2;1;1;3;30;47, DOUMER (BOULEVARD PA;;;;60
201500010105;15;3;26;1230;1;2;1;1;6;30;FRANCE (RUE DE );;;;60
201500010106;15;3;26;1315;1;2;1;1;3;29;00, CLEMENCEAU (RUE GEOR;;;;60
201500010107;15;3;26;1620;1;2;1;1;6;29;ANTIBES (RUE D');;;;60
201500010108;15;3;27;905;1;1;1;1;3;29;RIVAGE (BOULEVARD DU);;;;60
201500010109;15;3;27;2315;5;2;1;1;6;29;CROISETTE (BOULEVARD DE;;;;60
201500010110;15;3;29;2010;5;2;1;1;3;29;181, GRASSE (AVENUE DE);;;;60
201500010111;15;3;31;1310;1;2;1;1;6;29;BUDIN (RUE DR);;;;60
201500010112;15;4;2;1445;1;2;1;1;2;30;00, CACTUS (RUE DES);M;4357452;699976;60
201500010113;15;4;4;1130;1;2;1;1;6;30;290, CAMPON (RUE;M;4357197;701358;60
201500010114;15;4;7;1015;1;2;1;1;2;29;55, POESIE (AVENUE PIERR;M;4355335;696339;60
201500010115;15;4;8;820;1;2;1;1;6;29;26, VERCORS (AVENUE DU);M;4355572;697326;60
201500010116;15;4;9;1355;1;2;1;1;6;29;LEADER (BOULEVARD);;;;60
201500010117;15;4;14;250;5;2;1;1;7;30;61, VALBONNE (ROUTE  DE);M;4357943;701384;60
201500010118;15;4;15;1630;1;2;1;1;6;29;HADDAD SIMON (RUE);M;4355520;702321;60
201500010119;15;4;22;1835;1;2;1;1;6;29;BORDE (AVENUE DE LA)(BOC;;;;60
201500010120;15;4;25;1300;1;2;1;1;2;29;00, DIX HUIT JUIN (PLACE;M;4355397;701708;60
201500010121;15;4;15;1700;1;2;1;1;6;29;MIDI (BOULEVARD DU);;;;60
201500010122;15;4;28;1737;1;2;1;1;3;29;00, ALSACE ( BOULEVARD D;M;4355436;701987;60
201500010123;15;4;29;1335;1;2;1;1;6;29;CROISETTE (BOULEVARD DE;M;4355139;701751;60
201500010124;15;4;30;1915;1;2;1;1;6;29;24, PICAUD (AVENUE DR) B;;;;60
201500010125;15;5;6;933;1;2;1;1;6;29;LEADER (BOULEVARD);;;;60
201500010126;15;5;7;755;1;2;1;1;7;30;4, NOIRCARME (RUE LIEUTE;;;;60
201500010127;15;5;9;1350;1;2;1;1;3;29;COTEAUX (AVENUE DES);;;;60
201500010128;15;5;10;950;1;2;1;1;3;29;18, MIDI (BOULEVARD DU);;;;60
201500010129;15;5;6;1300;1;2;1;1;2;29;71, JUIN (AVENUE MARECHA;;;;60
201500010130;15;5;13;1821;1;2;1;1;6;29;170, VALLAURIS (AVENUE D;;;;60
201500010131;15;5;14;1549;1;2;1;1;6;29;24, PICAUD (AVENUE DR) B;;;;60
201500010132;15;5;14;1725;1;2;1;1;6;29;26, PICAUD (AVENUE DR) B;;;;60
201500010133;15;5;17;2008;1;2;1;1;6;29;TONNER (AVENUE FRANCIS);;;;60
201500010134;15;5;19;715;1;2;1;1;7;30;06, MOULIN (BOULEVARD JE;;;;60
201500010135;15;5;19;825;1;2;1;1;7;29;MUSSET (RUE ALFRED DE);;;;60
201500010136;15;5;19;1523;1;2;1;1;6;29;ANCIENS COMBATTANTS D'AF;;;;60
201500010137;15;5;20;909;1;2;1;1;3;30;DOUMER (BOULEVARD PAUL);;;;60
201500010138;15;5;21;1535;1;2;1;1;6;29;JUIN (AVENUE MARECHAL);;;;60
201500010139;15;5;11;1723;1;2;1;1;3;29;REPUBLIQUE (BOULEVARD DE;;;;60
201500010140;15;5;26;835;1;2;1;1;3;30;26, MOULIN (BOULEVARD JE;;;;60
201500010141;15;5;26;2315;5;2;1;1;6;29;20, CLEMENCEAU (RUE GEOR;;;;60
201500010142;15;5;27;805;1;2;1;1;3;30;SADI CARNOT (BOULEVARD);;;;60
201500010143;15;5;29;756;1;2;1;1;6;29;151, JUIN (AVENUE MARECH;;;;60
201500010144;15;5;30;1857;1;2;1;1;6;29;CEDRE (AVENUE DU);;;;60
201500010145;15;6;1;1245;1;2;1;1;3;29;42, JUIN (AVENUE MARECHA;;;;60
201500010146;15;6;2;825;1;2;1;1;6;30;CAUVIN (RUE GENERAL);;;;60
201500010147;15;6;2;1450;1;2;1;1;3;29;00, CLEMENCEAU (RUE GEOR;;;;60
201500010148;15;6;4;1434;1;2;1;1;7;30;SADI CARNOT (BOULEVARD);;;;60
201500010149;15;6;4;1745;1;2;1;1;7;29;77, JOURDAN (AVENUE MICH;;;;60
201500010150;15;6;7;931;1;2;1;1;1;29;62, CROIX DES GARDES (AV;;;;60
201500010151;15;6;7;1701;1;2;1;1;2;30;76, ROOSEVELT (AVENUE FR;;;;60
201500010152;15;6;8;1002;1;2;1;1;4;30;50, CAMPON (RUE;;;;60
201500010153;15;6;8;1802;1;2;1;1;7;29;29, CARNOT (BOULEVARD);;;;60
201500010154;15;6;9;1813;1;2;1;1;3;29;175, JOURDAN (AVENUE MIC;;;;60
201500010155;15;6;11;1209;1;2;1;1;3;30;CARNOT (BOULEVARD);;;;60
201500010156;15;6;11;2320;5;2;1;1;6;29;CARNOT (BOULEVARD);;;;60
201500010157;15;6;13;1130;1;2;1;1;6;30;3/5, DOUMER (BOULEVARD P;;;;60
201500010158;15;6;16;1722;1;2;1;1;7;29;14, CROISETTE (BOULEVARD;;;;60
201500010159;15;6;21;1220;1;2;1;1;6;30;00, FERRY (RUE JULES);;;;60
201500010160;15;6;22;305;5;2;1;1;7;29;PANTIERO (PROMENADE DE L;;;;60
201500010161;15;6;24;930;1;2;1;1;6;30;73, DOUMER (BOULEVARD PA;;;;60
201500010162;15;6;24;736;1;2;1;1;3;29;00, RIOU (BOULEVARD DU);;;;60
201500010163;15;6;24;1933;1;2;1;1;6;29;MIDI (BOULEVARD DU);;;;60
201500010164;15;6;26;1510;1;2;1;1;7;29;52, TONNER (AVENUE FRANC;;;;60
201500010165;15;6;26;1215;1;2;1;1;3;29;260, JOURDAN (AVENUE MIC;;;;60
201500010166;15;6;28;1910;1;2;1;1;3;29;74, JOURDAN (AVENUE MICH;;;;60
201500010167;15;6;27;430;5;2;1;1;3;29;15, BROUSSAILLES (AVENUE;;;;60
201500010168;15;6;29;940;1;2;1;1;6;29;159, TONNER (AVENUE FRAN;;;;60
201500010169;15;6;29;1353;1;2;2;1;3;29;CROISETTE (BOULEVARD DE;;;;60
201500010170;15;7;5;1906;1;2;1;1;6;29;MIDI (BOULEVARD DU);;;;60
201500010171;15;7;8;1430;1;2;1;7;3;30;00, CARIMAI (RUE);;;;60
