num_acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200800044040;3;0;0;;2;2;;;0;1;1;0;64;1;0;1;99
200800044041;4;0;0;;2;2;;;0;1;2;0;70;1;0;3;99
200800044042;4;0;0;;2;3;;;0;2;1;0;150;1;0;1;0
200800044043;4;0;0;;1;4;;;0;1;1;0;123;1;0;1;3
200800044044;4;0;0;;1;2;;;0;0;3;0;0;1;0;1;0
200800044045;4;0;0;;2;2;;;0;1;1;0;75;1;0;1;99
200800044046;4;0;0;;2;2;;;0;1;0;0;0;1;0;1;0
200800044047;3;0;0;;1;3;;;0;1;1;0;30;1;0;1;99
200800044048;4;0;0;;2;1;;;0;2;1;0;60;1;0;1;99
200800044049;4;0;0;;1;1;;;0;2;1;0;35;1;0;0;0
200800044050;4;0;0;;2;2;;;0;1;1;0;60;1;0;0;0
200800044051;4;0;0;;2;6;;;0;1;1;0;0;1;0;0;0
200800044052;3;0;0;;2;1;;;0;1;1;0;40;1;0;1;99
200800044053;4;0;0;;2;2;;;0;1;0;10;70;1;0;1;0
200800044054;4;0;0;;2;2;0;570;0;1;1;0;0;1;0;1;99
200800044055;4;0;0;;1;2;0;10;0;1;1;0;70;1;5;1;0
200800044056;4;0;0;;1;1;0;200;0;1;1;0;40;1;0;1;0
200800044057;4;0;0;;3;3;8;500;0;1;1;0;120;1;0;1;99
200800044058;3;0;0;;2;2;1;0;0;1;3;0;60;1;0;1;99
200800044059;4;0;0;;2;2;52;0;0;1;1;0;0;1;0;5;0
200800044060;4;0;0;;2;4;0;400;0;1;1;0;0;1;0;1;99
200800044061;4;0;0;;2;2;0;500;0;1;1;0;70;1;5;1;0
200800044062;2;0;0;;3;2;59;718;0;1;1;10;120;1;0;1;0
200800044063;4;0;0;;2;2;0;950;0;1;1;0;0;1;0;1;99
200800044064;4;0;0;;2;2;1;0;0;1;0;0;70;1;0;1;0
200800044065;4;0;0;;3;4;2;250;0;1;1;20;120;1;0;1;0
200800044066;4;0;0;;1;3;0;1;0;1;1;0;0;1;0;1;99
200800044067;2;0;0;;2;4;27;76;0;1;1;0;100;1;0;1;0
200800044068;2;0;0;;2;4;23;789;0;1;1;0;150;1;0;1;0
200800044069;4;0;0;;1;1;;;0;2;1;0;0;1;0;1;99
200800044070;4;0;0;;3;2;;;1;1;1;0;0;1;0;5;0
200800044071;3;0;0;;4;2;;;0;1;4;0;0;2;0;1;99
200800044072;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044073;4;0;0;;2;2;;;0;1;0;0;60;1;0;1;99
200800044074;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044075;4;0;0;;1;2;;;0;1;1;0;0;1;0;0;0
200800044076;4;0;0;;1;1;;;0;1;1;0;0;1;0;1;99
200800044077;4;0;0;;1;1;;;1;1;1;0;0;1;0;5;0
200800044078;3;0;0;;2;3;23;538;0;1;1;0;111;1;0;1;99
200800044079;3;0;0;;2;2;14;290;0;2;1;0;65;1;0;3;99
200800044080;3;0;0;;2;2;17;150;0;1;1;0;78;1;5;1;99
200800044081;4;0;0;;3;4;59;800;0;1;1;0;0;2;0;1;0
200800044082;4;0;0;;2;2;;;0;3;1;0;0;1;0;0;0
200800044083;3;0;0;;2;2;;;0;1;1;0;60;1;5;1;0
200800044084;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044085;4;0;0;;2;2;;;0;1;3;0;48;1;0;3;0
200800044086;4;0;0;;2;2;;;0;1;1;0;55;1;0;1;0
200800044087;4;0;0;;2;2;;;0;1;1;0;55;1;0;1;0
200800044088;4;0;0;;1;1;;;0;1;1;53;53;1;0;1;99
200800044089;4;0;0;;2;2;;;0;2;1;0;63;1;0;1;99
200800044090;4;0;0;;1;2;;;0;1;1;0;64;1;0;1;99
200800044091;3;0;0;;2;2;;;0;2;2;0;70;1;0;1;0
200800044092;3;0;0;;2;2;;;0;1;1;0;0;1;0;0;0
200800044093;3;0;0;;2;2;;;0;0;0;0;0;1;0;2;0
200800044094;3;0;0;;2;2;;;0;1;1;0;62;1;0;1;3
200800044095;3;0;0;;1;2;;;0;1;1;0;69;1;0;1;0
200800044096;3;0;0;;2;2;;;0;1;1;0;68;1;0;1;0
200800044097;3;0;0;;2;2;;;0;1;1;0;67;1;0;1;0
200800044098;3;0;0;;3;4;;;0;1;2;0;0;1;0;1;99
200800044099;2;0;0;;2;4;;;0;1;1;0;0;1;0;1;3
200800044100;3;0;0;;1;1;;;0;1;1;0;38;1;0;1;0
200800044101;3;0;0;;1;2;;;0;1;1;0;0;1;0;1;0
200800044102;3;0;0;;3;2;;;0;1;1;0;0;1;0;1;0
200800044103;3;0;0;;0;1;;;0;1;1;0;60;1;0;1;99
200800044104;4;0;0;;1;3;;;0;1;1;0;0;1;0;1;0
200800044105;4;0;0;;0;3;;;0;1;0;0;0;1;0;1;0
200800044106;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800044107;2;0;0;;2;2;1;450;0;1;1;0;88;1;0;1;99
200800044108;4;0;0;;2;2;;;0;1;1;0;84;1;0;1;99
200800044109;4;0;0;;1;1;;;0;1;1;0;0;1;0;1;0
200800044110;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800044111;3;0;0;;3;4;6;299;0;3;1;10;150;2;0;1;0
200800044112;2;0;0;;3;5;58;640;0;1;1;10;190;1;5;1;0
200800044113;6;0;0;;1;2;;;0;1;1;0;59;1;0;1;0
200800044114;3;0;0;;3;2;4;181;3;1;1;0;0;1;0;1;0
200800044115;3;947;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044116;4;0;0;;2;2;;;0;0;2;0;60;2;0;3;0
200800044117;4;0;0;;2;2;;;0;0;1;0;60;1;0;1;0
200800044118;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044119;1;20;0;;3;4;175;700;0;0;1;10;120;1;0;1;0
200800044120;2;21;0;;2;2;5;500;0;0;2;0;60;2;0;1;0
200800044121;4;0;0;;2;2;;;0;0;2;0;60;2;0;1;0
200800044122;3;947;0;;2;2;;;0;0;1;0;90;1;0;1;0
200800044123;4;0;0;;2;2;;;0;1;1;0;80;1;0;1;0
200800044124;2;0;0;;2;3;37;0;0;0;1;0;90;1;0;1;0
200800044125;3;21;0;;2;2;;;0;1;1;0;80;1;0;1;0
200800044126;2;21;0;;2;2;6;900;0;1;1;0;60;1;0;1;0
200800044127;3;147;0;;2;2;;;0;0;2;0;60;2;0;1;0
200800044128;4;0;0;;2;2;;;0;0;1;0;60;2;0;1;0
200800044129;4;0;0;;2;4;;;0;1;1;0;120;2;0;1;0
200800044130;4;0;0;;1;1;;;0;1;1;0;30;2;0;1;0
200800044131;4;0;0;;1;2;;;0;1;1;0;80;1;0;1;0
200800044132;4;0;0;;2;3;;;0;1;1;0;90;2;0;1;0
200800044133;4;0;0;;2;6;7;800;0;0;1;0;120;2;0;1;0
200800044134;1;20;0;;2;4;183;700;0;1;1;0;120;2;0;1;0
200800044135;4;0;0;;2;2;;;0;1;1;0;100;1;0;1;0
200800044136;4;0;0;;2;4;;;0;1;1;0;120;1;0;1;0
200800044137;4;0;0;;2;2;;;0;1;1;0;100;1;0;1;0
200800044138;4;0;0;;0;2;;;0;1;0;0;80;2;0;1;0
200800044139;4;0;0;;2;2;;;0;1;2;0;50;1;0;1;0
200800044140;4;0;0;;2;2;;;0;1;1;0;100;1;0;1;0
200800044141;3;20;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044142;3;914;0;;2;2;35;0;0;1;1;0;83;2;0;1;0
200800044143;1;20;0;;0;50;186;0;0;1;1;0;80;1;0;1;0
200800044144;3;941;0;;2;6;37;0;0;1;1;20;180;1;0;1;0
200800044145;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044146;4;0;0;;1;1;;;0;1;1;0;80;1;0;1;0
200800044147;4;0;0;;2;6;;;0;1;1;0;180;1;0;1;0
200800044148;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044149;4;0;0;;1;1;;;0;1;1;0;30;1;0;1;0
200800044150;4;0;0;;2;2;;;0;1;1;0;80;1;0;1;0
200800044151;4;0;0;;0;2;;;0;1;1;0;80;1;0;1;0
200800044152;3;979;0;;2;2;1;700;0;1;1;0;60;1;0;1;0
200800044153;4;0;0;;2;2;;;0;1;1;0;80;1;0;2;0
200800044154;4;0;0;;1;2;;;0;1;2;0;80;1;0;1;0
200800044155;1;20;0;;2;4;182;100;0;1;1;0;120;1;0;1;0
200800044156;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044157;3;0;0;;2;2;;;0;1;1;0;76;1;0;3;0
200800044158;4;0;0;;2;1;;;0;1;1;0;59;1;0;1;0
200800044159;4;0;0;;2;2;;;0;1;1;0;69;1;0;1;99
200800044160;2;0;0;;2;3;;;0;1;1;0;110;1;0;1;99
200800044161;2;0;0;;2;3;;;0;1;1;0;130;1;0;1;99
200800044162;4;0;0;;1;1;;;0;2;1;0;43;1;0;1;3
200800044163;4;0;0;;2;2;;;0;1;1;0;70;2;0;1;99
200800044164;4;0;0;;2;3;;;0;1;1;0;89;2;0;1;99
200800044165;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044166;4;0;0;;3;4;2;470;0;1;1;0;0;0;0;1;0
200800044167;4;0;0;;2;2;;;0;1;1;0;60;2;0;1;0
200800044168;4;0;0;;2;2;;;0;1;0;0;61;1;0;1;99
200800044169;4;0;0;;1;1;;;0;1;2;0;0;2;0;2;99
200800044170;4;0;0;;2;2;;;0;1;1;0;62;1;0;1;99
200800044171;4;0;0;;2;2;;;1;1;1;0;0;1;1;5;0
200800044172;2;0;0;;2;2;;;0;1;1;0;60;1;0;1;99
200800044173;4;0;0;;1;1;;;0;1;1;0;32;1;0;1;99
200800044174;3;0;0;;2;2;0;50;0;2;0;0;0;1;0;1;99
200800044175;4;0;0;;2;1;;;0;1;0;0;0;1;0;0;99
200800044176;4;0;0;;2;4;;;0;1;1;0;60;1;2;1;99
200800044177;4;0;0;;1;2;;;0;1;1;0;63;1;0;1;99
200800044178;4;0;0;;2;3;11;980;0;1;1;0;0;1;3;1;99
200800044179;6;0;0;;0;0;;;0;1;0;0;80;1;0;0;99
200800044180;4;0;0;;0;2;;;0;0;0;0;60;0;0;0;0
200800044181;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044182;4;0;0;;2;2;;;0;1;1;0;58;1;0;1;99
200800044183;4;0;0;;2;2;;;0;1;1;20;20;1;0;1;0
200800044184;4;0;0;;2;2;;;0;1;2;60;60;1;0;1;0
200800044185;4;0;0;;2;4;2;0;1;1;1;20;20;1;0;5;3
200800044186;4;0;0;;2;2;;;0;1;1;20;40;1;0;1;0
200800044187;4;0;0;;2;2;;;0;1;1;20;20;1;0;1;0
200800044188;3;0;0;;2;2;0;100;0;1;1;0;0;1;0;1;0
200800044189;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;99
200800044190;4;0;0;;1;2;;;0;1;2;0;60;1;0;1;99
200800044191;2;0;0;;2;3;;;3;2;1;0;140;1;0;1;0
200800044192;3;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800044193;3;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800044194;4;0;0;;2;2;;;0;1;1;0;58;1;0;1;99
200800044195;4;0;0;;2;2;;;0;1;3;0;60;1;0;1;99
200800044196;4;0;0;;2;3;;;0;1;1;0;80;1;0;1;0
200800044197;4;0;0;;2;2;;;1;2;2;0;65;1;0;5;0
200800044198;2;0;0;;0;1;14;500;0;2;4;0;38;1;3;0;99
200800044199;4;0;0;;2;2;;;3;2;1;0;0;1;0;1;0
200800044200;2;0;0;;3;2;15;300;0;1;3;0;0;1;0;1;99
200800044201;4;0;0;;2;2;;;0;0;0;0;0;0;0;1;0
200800044202;4;0;0;;0;0;;;0;0;0;0;0;0;0;0;0
200800044203;6;0;0;;0;0;;;0;1;0;0;0;1;6;1;99
200800044204;4;0;0;;1;2;;;2;4;1;0;0;1;2;1;0
200800044205;2;0;0;;1;1;;;0;2;2;0;0;8;3;3;99
200800044206;4;0;0;;2;2;;;2;1;3;0;0;1;5;0;0
200800044207;4;0;0;;2;0;;;0;0;0;0;0;0;5;0;0
200800044208;4;0;0;;2;2;;;0;1;1;0;0;1;0;0;0
200800044209;2;0;0;;1;1;;;0;1;3;0;0;1;3;3;99
200800044210;4;0;0;;2;2;;;0;1;1;0;60;2;5;1;3
200800044211;4;0;0;;2;2;;;0;0;0;0;0;0;0;0;0
200800044212;4;0;0;;2;2;;;0;1;1;0;60;1;5;1;0
200800044213;2;0;0;;1;1;;;0;2;2;0;0;2;3;3;99
200800044214;4;0;0;;0;0;;;0;0;0;0;0;0;0;0;0
200800044215;4;0;0;;1;2;;;0;1;1;0;0;1;5;1;99
200800044216;3;0;0;;2;2;;;0;0;0;0;0;1;5;1;99
200800044217;2;0;0;;1;1;;;0;2;3;0;0;2;3;3;99
200800044218;4;0;0;;1;2;;;0;1;2;0;0;2;1;1;99
200800044219;4;0;0;;2;2;;;2;1;1;0;0;2;0;1;0
200800044220;2;0;0;;3;2;;;0;1;1;0;0;1;0;1;99
200800044221;4;0;0;;2;2;;;0;2;1;0;86;1;5;1;0
200800044222;4;0;0;;2;2;;;2;1;1;0;0;1;5;1;99
200800044223;4;0;0;;0;0;;;0;0;0;0;0;0;0;1;0
200800044224;4;0;0;;3;3;;;2;1;1;0;0;1;0;5;0
200800044225;2;0;0;;3;2;;;2;1;1;0;0;1;5;1;0
200800044226;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800044227;2;0;0;;1;1;;;0;1;4;0;40;1;3;3;99
200800044228;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044229;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044230;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044231;4;0;0;;2;2;0;1;0;1;1;0;70;1;0;1;99
200800044232;4;0;0;;3;2;;;0;2;1;10;90;1;0;1;3
200800044233;4;0;0;;2;2;;;0;1;1;0;90;1;0;1;99
200800044234;4;0;0;;2;2;;;0;1;3;0;0;1;1;1;99
200800044235;4;0;0;;2;2;0;1;2;1;1;0;0;1;0;1;0
200800044236;4;0;0;;2;2;;;0;0;2;0;90;0;0;3;0
200800044237;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044238;4;0;0;;3;2;;;2;1;1;20;130;1;0;1;99
200800044239;2;0;0;;3;4;0;1;0;1;1;0;0;1;0;3;99
200800044240;4;0;0;;2;2;;;0;1;1;0;0;1;0;3;0
200800044241;9;0;0;;1;0;;;0;1;1;0;82;1;0;1;0
200800044242;9;0;0;;2;1;;;0;1;1;0;40;1;0;1;0
200800044243;4;0;0;;0;2;;;0;1;1;0;0;1;0;0;0
200800044244;4;0;0;;1;1;;;2;1;1;0;67;1;0;1;0
200800044245;4;0;0;;2;2;;;0;1;1;0;47;1;0;1;99
200800044246;4;0;0;;2;2;;;0;1;1;0;107;1;0;1;0
200800044247;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044248;3;0;0;;2;2;14;500;0;2;3;0;80;2;2;1;0
200800044249;6;0;0;;2;2;;;0;1;1;0;60;1;0;1;99
200800044250;4;0;0;;2;4;;;3;1;1;0;140;1;0;1;0
200800044251;4;0;0;;2;2;;;1;1;1;0;109;1;0;1;0
200800044252;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800044253;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800044254;4;0;0;;2;2;;;0;1;1;0;70;1;2;1;0
200800044255;4;0;0;;2;2;;;0;1;1;0;105;1;0;1;0
200800044256;4;0;0;;2;2;;;3;1;1;0;106;1;0;1;0
200800044257;4;0;0;;2;1;;;0;1;1;0;70;1;0;1;0
200800044258;4;0;0;;2;0;;;0;1;1;0;152;1;5;1;0
200800044259;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800044260;1;0;0;;3;2;7;250;0;1;1;0;90;1;0;1;0
200800044261;4;0;0;;1;3;;;0;1;1;0;207;1;0;1;0
200800044262;4;0;0;;2;6;;;3;1;1;0;200;1;0;5;0
200800044263;4;0;0;;2;2;;;1;1;1;0;70;2;0;1;0
200800044264;3;0;0;;2;4;;;0;1;2;0;57;1;0;1;0
200800044265;4;0;0;;2;2;;;0;1;1;0;59;1;0;1;0
200800044266;4;0;0;;1;1;;;0;1;1;0;38;1;0;1;0
200800044267;4;0;0;;2;3;;;0;1;1;0;103;1;0;1;0
200800044268;4;0;0;;2;1;;;0;2;1;0;98;1;0;1;3
200800044269;4;0;0;;2;2;;;0;1;1;0;101;1;5;1;0
200800044270;4;0;0;;4;0;;;0;1;1;0;0;1;0;1;0
200800044271;4;0;0;;2;2;;;0;1;1;0;85;1;0;1;0
200800044272;4;0;0;;2;2;;;0;1;1;0;68;1;5;1;0
200800044273;4;0;0;;3;2;;;0;1;1;0;0;1;0;1;0
200800044274;3;0;0;;2;2;0;1;0;2;3;0;50;2;0;1;99
200800044275;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044276;3;0;0;;2;2;;;0;2;2;0;600;1;0;1;99
200800044277;4;0;0;;3;1;0;1;0;1;1;0;0;1;0;1;3
200800044278;4;0;0;;2;2;;;0;1;1;0;0;1;5;1;99
200800044279;4;0;0;;2;3;;;0;2;1;0;90;1;5;1;0
200800044280;4;0;0;;2;1;0;1;0;1;1;0;0;1;0;1;3
200800044281;4;0;0;;2;2;;;0;1;1;0;100;1;0;1;0
200800044282;4;0;0;;1;1;;;0;1;1;0;52;1;5;1;99
200800044283;9;0;0;;1;1;;;0;1;1;0;0;1;0;4;0
200800044284;4;0;0;;1;1;0;1;0;1;1;0;50;1;0;1;0
200800044285;4;0;0;;2;2;;;0;4;1;0;78;1;0;1;99
200800044286;3;0;0;;2;2;69;296;0;1;1;0;108;1;0;0;99
200800044287;6;0;0;;0;0;;;0;0;0;0;0;1;0;1;0
200800044288;4;0;0;;1;1;;;0;1;1;0;52;1;0;1;99
200800044289;3;0;0;;3;2;6;0;0;1;1;0;138;1;3;1;99
200800044290;4;0;0;;2;2;;;0;1;1;0;78;1;0;1;0
200800044291;4;0;0;;1;1;;;0;1;1;0;80;1;0;1;3
200800044292;4;0;0;;3;1;;;1;1;1;0;68;1;0;5;99
200800044293;4;0;0;;3;2;;;0;1;1;0;68;1;0;1;99
200800044294;4;0;0;;2;2;;;0;1;1;0;59;1;0;1;0
200800044295;4;0;0;;3;1;;;1;1;1;0;62;1;0;5;0
200800044296;4;0;0;;3;2;6;0;0;1;1;0;125;1;0;1;99
200800044297;4;0;0;;2;2;;;0;1;1;0;43;1;0;1;0
200800044298;4;0;0;;1;1;;;0;1;1;0;43;1;0;1;0
200800044299;3;0;0;;2;2;;;0;2;1;0;0;1;0;1;3
200800044300;4;0;0;;2;2;1;0;0;2;1;0;100;2;0;0;0
200800044301;4;0;0;;2;2;;;3;1;1;0;0;1;6;1;0
200800044302;2;0;0;;1;2;;;0;3;1;0;0;2;0;1;0
200800044303;2;0;0;;0;2;;;0;1;1;0;0;1;0;1;0
200800044304;4;0;0;;2;0;;;0;1;1;0;0;1;0;1;0
200800044305;4;0;0;;2;0;1;0;0;1;1;0;80;1;0;0;0
200800044306;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;99
200800044307;4;0;0;;2;2;;;0;1;1;0;65;1;0;1;0
200800044308;4;0;0;;2;2;;;0;1;2;0;73;1;0;1;0
200800044309;4;0;0;;0;2;;;0;2;1;0;350;1;0;1;99
200800044310;4;0;0;;2;2;;;0;1;1;0;80;1;0;1;0
200800044311;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800044312;4;0;0;;2;3;;;0;1;1;0;0;1;0;1;0
200800044313;4;0;0;;2;4;;;1;1;1;0;64;1;0;1;0
200800044314;3;0;0;;2;2;;;0;1;1;0;72;2;0;1;99
200800044315;4;0;0;;2;2;;;0;1;1;0;70;1;5;1;0
200800044316;4;0;0;;2;2;;;0;1;1;0;126;1;0;1;99
200800044317;4;0;0;;2;3;;;0;1;1;0;96;1;5;1;99
200800044318;4;0;0;;2;2;;;0;1;1;0;66;1;0;1;99
200800044319;4;0;0;;2;2;;;0;1;1;0;80;1;0;1;99
200800044320;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;99
200800044321;4;0;0;;2;1;;;0;1;0;0;60;1;0;1;0
200800044322;3;0;0;;2;1;5;172;0;1;1;0;90;1;0;1;0
200800044323;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044324;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044325;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044326;4;0;0;;2;2;;;0;1;1;0;0;0;0;1;99
200800044327;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044328;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044329;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044330;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044331;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044332;4;0;0;;2;2;;;0;2;2;0;0;1;0;1;99
200800044333;4;0;0;;1;2;;;0;1;2;0;0;1;0;1;99
200800044334;3;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044335;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;99
200800044336;4;0;0;;2;2;;;0;1;1;0;33;1;0;1;99
200800044337;3;0;0;;2;2;;;0;1;3;0;65;1;0;1;0
200800044338;4;0;0;;2;2;;;2;1;1;0;57;1;0;5;0
200800044339;3;0;0;;2;2;0;300;0;1;1;0;120;1;0;1;0
200800044340;4;0;0;;0;2;;;0;1;0;0;0;1;0;0;99
200800044341;3;0;0;;2;2;13;700;0;2;1;0;60;1;0;1;99
200800044342;4;0;0;;2;1;;;0;1;1;0;50;1;0;1;0
200800044343;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800044344;4;0;0;;2;2;;;0;1;1;0;126;1;0;0;0
200800044345;3;0;0;;2;2;81;250;0;1;1;0;68;1;0;1;99
200800044346;4;0;0;;1;1;;;0;1;1;20;74;1;0;1;99
200800044347;4;0;0;;2;1;0;440;0;2;1;0;54;1;0;1;99
200800044348;4;0;0;;1;1;;;0;1;1;0;0;1;0;1;99
200800044349;3;0;0;;2;1;;;0;1;1;0;68;1;0;1;99
200800044350;4;0;0;;2;1;;;0;1;1;0;75;1;0;1;0
200800044351;2;0;0;;2;4;17;250;0;1;1;0;188;1;5;1;0
200800044352;5;0;0;;2;2;;;0;2;3;0;53;1;0;1;0
200800044353;4;0;0;;2;2;;;0;1;1;0;73;2;0;1;99
200800044354;3;0;0;;2;1;;;0;1;1;0;0;1;0;2;0
200800044355;3;0;0;;2;2;;;0;1;0;0;0;1;0;1;99
200800044356;2;0;0;;2;0;;;0;1;1;0;80;1;0;1;99
200800044357;3;0;0;;3;2;;;0;2;1;20;90;1;0;1;99
200800044358;9;0;0;;2;1;;;0;1;4;0;25;9;0;1;99
200800044359;4;0;0;;2;2;;;0;2;1;0;120;2;0;3;0
200800044360;4;0;0;;0;2;;;0;0;0;0;60;1;0;4;0
200800044361;4;0;0;;2;2;;;0;0;0;0;110;1;0;1;3
200800044362;4;0;0;;2;2;;;0;0;0;0;140;0;0;0;0
200800044363;4;0;0;;2;0;;;0;1;1;0;70;1;0;1;0
200800044364;4;0;0;;2;0;;;0;1;1;0;60;1;0;1;0
200800044365;4;0;0;;2;0;;;0;1;1;0;60;1;0;0;0
200800044366;4;0;0;;2;0;;;0;0;1;0;0;0;0;1;0
200800044367;4;0;0;;1;2;;;0;1;1;0;85;1;0;1;0
200800044368;4;0;0;;1;2;;;0;1;1;0;68;1;0;1;0
200800044369;4;0;0;;1;1;;;0;1;1;0;0;1;0;1;0
200800044370;4;0;0;;1;1;;;0;1;1;0;49;1;0;1;0
200800044371;4;0;0;;2;5;;;2;1;1;0;0;1;0;5;0
200800044372;4;0;0;;2;1;;;0;1;1;0;0;1;0;1;0
200800044373;4;0;0;;2;2;;;0;1;1;0;60;1;0;1;0
200800044374;1;0;0;;1;2;;;0;1;1;0;71;1;0;1;0
200800044375;4;0;0;;2;2;1;0;0;1;2;0;0;1;5;1;0
200800044376;4;0;0;;2;0;;;0;1;1;15;38;1;0;1;0
200800044377;4;0;0;;1;0;;;0;1;2;0;125;1;3;1;0
200800044378;4;0;0;;2;2;0;1;0;1;1;0;0;1;5;1;0
200800044379;4;0;0;;2;4;;;2;1;1;0;73;1;0;1;0
200800044380;4;0;0;;2;2;;;0;1;2;0;53;1;0;1;0
200800044381;4;0;0;;2;2;;;0;1;1;0;97;1;5;1;0
200800044382;4;0;0;;3;0;;;2;4;1;0;0;1;0;5;0
200800044383;4;0;0;;2;0;;;0;1;0;0;40;0;0;1;3
200800044384;4;0;0;;1;3;;;0;1;2;0;0;1;0;1;0
200800044385;4;0;0;;2;1;;;0;1;1;0;70;1;0;0;0
200800044386;2;0;0;;1;1;;;0;2;3;0;43;1;0;1;0
200800044387;4;0;0;;2;2;;;3;1;1;0;0;1;4;1;0
200800044388;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044389;4;0;0;;2;4;;;2;1;1;0;0;1;0;1;0
200800044390;3;0;0;;0;2;1;0;0;2;3;0;0;1;3;1;0
200800044391;4;0;0;;2;2;1;0;0;1;1;0;65;1;0;0;0
200800044392;4;0;0;;3;2;;;0;1;1;0;0;1;0;1;0
200800044393;2;0;0;;3;2;;;0;1;1;0;70;1;0;0;0
200800044394;4;0;0;;2;2;;;0;1;1;0;70;1;0;1;0
200800044395;4;0;0;;2;2;;;0;1;3;0;100;1;0;3;99
200800044396;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044397;4;0;0;;2;2;;;0;1;1;0;120;1;0;1;99
200800044398;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044399;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044400;4;0;0;;2;2;;;0;1;1;0;0;2;0;1;0
200800044401;9;0;0;;2;2;;;1;1;1;0;79;1;0;1;99
200800044402;2;0;0;;3;4;;;0;1;1;0;96;1;0;1;0
200800044403;3;0;0;;3;2;;;0;1;1;0;94;2;3;1;0
200800044404;4;0;0;;2;2;;;0;1;1;0;90;1;0;0;0
200800044405;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044406;4;0;0;;2;2;;;0;1;1;0;50;1;0;1;0
200800044407;4;0;0;;1;2;;;0;2;1;0;60;1;1;1;0
200800044408;4;0;0;;3;2;;;0;1;2;0;100;1;1;1;0
200800044409;2;0;0;;3;3;;;0;1;1;0;0;1;0;1;0
200800044410;3;0;0;;1;2;;;0;1;1;0;60;1;0;1;0
200800044411;4;0;0;;2;2;;;0;1;1;0;28;1;0;0;99
200800044412;2;0;0;;2;4;;;0;1;1;0;0;1;2;1;99
200800044413;3;0;0;;2;3;;;0;1;1;0;0;1;0;1;0
200800044414;4;0;0;;1;1;;;0;1;1;0;0;2;0;1;0
200800044415;4;0;0;;2;2;;;0;1;3;0;70;2;0;1;0
200800044416;4;0;0;;2;2;;;0;1;1;0;50;1;0;1;0
200800044417;4;0;0;;2;2;;;0;1;1;0;57;1;0;1;0
200800044418;4;0;0;;2;2;;;0;1;1;0;59;1;0;1;0
200800044419;4;0;0;;2;2;;;0;1;1;0;0;1;0;1;0
200800044420;4;0;0;;2;3;;;0;2;1;0;115;1;0;1;0
200800044421;2;0;0;;2;4;;;1;1;1;0;160;1;0;1;99
200800044422;4;0;0;;2;2;;;0;1;1;0;97;1;0;1;0
