num_acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200600045778;3;128;0;;1;1;0;0;0;1;1;0;34;1;5;1;0
200600045779;2;85;0;;2;0;46;700;0;1;1;0;70;2;0;1;0
200600045780;2;75;0;;2;2;0;0;0;4;3;0;0;1;0;1;0
200600045781;2;85;0;;2;0;0;0;0;2;2;0;71;1;0;1;0
200600045782;3;130;0;;2;2;0;0;0;1;3;0;70;1;0;3;0
200600045783;2;92;0;;2;2;25;500;0;1;1;0;73;1;0;1;0
200600045784;3;522;0;;2;2;0;0;0;1;1;0;70;1;0;1;0
200600045785;4;0;0;;0;0;0;0;0;1;1;0;0;1;0;1;0
200600045786;3;19;0;;2;0;0;0;0;0;1;0;0;1;0;1;0
200600045787;3;517;0;;2;2;17;0;0;1;1;0;68;1;0;1;0
200600045788;5;0;0;;0;0;0;0;0;1;1;0;0;9;0;0;0
200600045789;3;51;0;;2;2;13;300;0;0;3;0;59;2;0;1;0
200600045790;2;75;0;;2;2;16;500;0;0;3;0;70;2;0;1;0
200600045791;3;65;0;;2;0;20;330;0;1;1;0;0;0;0;1;0
200600045792;3;592;0;;2;0;0;0;0;0;1;60;0;2;5;4;0
200600045793;2;6;0;;2;2;26;500;0;1;1;0;73;1;0;1;0
200600045794;3;537;0;;2;2;0;0;0;1;1;0;75;1;0;1;0
200600045795;3;4;0;;2;2;4;650;0;1;4;35;70;1;0;1;0
200600045796;2;7;0;;2;2;14;0;0;1;1;26;100;2;5;1;0
200600045797;3;538;0;;2;2;0;0;0;2;2;0;0;1;0;1;0
200600045798;2;85;0;;0;0;24;0;0;1;1;0;80;1;0;1;0
200600045799;3;519;0;;2;2;22;100;0;1;1;35;65;1;0;1;0
200600045800;3;53;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200600045801;3;518;0;;2;2;28;100;0;2;3;0;74;1;0;3;0
200600045802;3;55;0;;2;0;0;0;0;2;1;0;74;1;0;1;0
200600045803;3;519;0;;2;2;0;0;0;1;1;0;70;1;0;3;0
200600045804;2;7;0;;2;0;0;0;0;0;1;0;0;1;5;1;0
200600045805;3;131;0;;3;2;0;0;0;1;1;0;0;1;0;1;0
200600045806;3;1;0;;2;0;0;0;0;0;1;0;60;2;0;1;0
200600045807;2;82;0;;2;0;79;500;0;0;1;0;70;1;0;0;0
200600045808;3;1;0;;0;1;0;100;0;1;2;0;70;1;0;1;0
200600045809;3;8;8;;2;2;86;900;0;1;1;6;139;1;5;1;0
200600045810;3;496;0;;2;0;2;100;0;2;1;0;70;9;0;1;0
200600045811;3;8;0;;2;0;70;800;0;2;2;0;75;1;0;1;0
200600045812;3;498;0;;3;0;42;500;0;1;1;28;72;1;5;1;0
200600045813;2;89;0;;2;0;0;0;0;1;1;0;72;1;0;1;0
200600045814;3;101;0;;2;2;4;500;0;1;1;0;65;1;0;1;0
200600045815;3;16;0;;2;2;360;0;0;1;2;0;40;1;0;3;0
200600045816;3;18;0;;2;2;64;575;0;1;3;70;65;1;0;3;0
200600045817;2;82;0;;2;2;22;500;0;0;3;73;0;2;0;1;0
200600045818;3;498;0;;2;2;15;600;0;1;1;0;63;2;0;4;0
200600045819;4;0;0;;2;0;0;0;0;1;1;0;40;1;0;1;0
200600045820;3;12;2;;2;2;2;900;0;1;2;0;66;1;0;1;0
200600045821;4;5;0;;2;0;0;0;0;1;1;0;46;1;0;3;0
200600045822;3;86;0;;2;0;10;0;0;1;3;0;52;2;0;3;0
200600045823;3;504;0;;2;2;11;100;0;1;1;0;65;1;0;3;0
200600045824;3;1;0;;2;2;56;500;0;0;2;0;82;1;0;1;0
200600045825;3;482;0;D;2;0;0;0;0;0;2;0;0;1;0;1;0
200600045826;3;121;0;;2;0;0;0;0;0;2;0;0;1;5;1;0
200600045827;3;487;0;;2;2;7;450;0;1;1;0;73;1;0;1;0
200600045828;2;6;0;;2;0;0;0;0;2;4;0;0;2;0;1;0
200600045829;3;2;0;;0;2;0;0;0;1;1;0;60;1;0;1;0
200600045830;2;6;0;;2;2;44;550;0;1;1;0;70;1;0;1;0
200600045831;2;6;0;;2;0;1;400;0;1;3;70;0;1;0;1;0
200600045832;3;912;0;;0;2;57;270;0;0;0;0;0;0;0;0;0
200600045833;4;0;0;;0;1;0;0;0;2;2;0;25;1;0;1;0
200600045834;2;90;0;;2;2;72;300;0;0;1;0;70;1;0;1;0
200600045835;3;218;0;;2;0;0;0;0;0;4;0;46;0;0;1;0
200600045836;2;90;0;;2;0;0;0;0;1;1;0;0;1;0;4;0
200600045837;3;902;0;;2;2;24;371;0;0;3;0;80;1;0;3;0
200600045838;3;902;0;;2;2;67;500;0;2;2;0;73;1;0;1;0
200600045839;3;115;0;;2;2;0;0;0;2;2;0;59;9;0;1;0
200600045840;2;201;0;;2;2;25;800;0;2;3;0;76;2;0;1;0
200600045841;2;508;0;;2;2;45;800;0;1;1;24;76;1;0;1;0
200600045842;4;0;0;;2;1;0;0;0;0;1;0;55;1;0;1;0
200600045843;2;508;0;;2;2;68;800;0;1;1;0;0;1;0;1;0
200600045844;3;182;0;;2;2;8;500;0;2;1;0;0;1;0;1;0
200600045845;2;508;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200600045846;2;201;0;;2;0;0;0;0;0;1;0;80;2;0;0;0
200600045847;4;20;0;;2;2;0;0;0;2;2;0;60;2;0;1;0
200600045848;3;212;0;;2;0;0;0;0;1;0;0;0;1;0;1;0
200600045849;2;203;0;;2;2;22;600;0;2;1;0;60;1;5;1;0
200600045850;2;206;0;;2;3;23;75;0;1;2;0;113;2;5;1;0
200600045851;2;206;0;;2;2;0;0;0;1;3;0;73;8;0;1;0
200600045852;2;201;0;;2;3;46;900;0;1;1;32;108;1;5;1;0
200600045853;3;903;0;;2;3;52;0;0;0;2;0;0;1;0;1;0
200600045854;3;907;0;;2;2;7;200;0;0;2;0;108;1;5;1;0
200600045855;4;226;0;;2;2;0;0;0;1;1;0;0;2;0;1;0
200600045856;2;201;0;;2;2;33;800;0;1;3;0;0;1;0;1;0
200600045857;4;0;0;;2;2;0;0;0;2;2;0;100;1;0;1;0
200600045858;2;5;0;;2;2;8;750;0;0;1;0;68;2;0;1;0
200600045859;4;0;0;;2;2;0;0;0;2;3;0;45;9;0;1;0
200600045860;3;22;0;;2;2;28;900;0;1;2;0;61;2;0;3;0
200600045861;3;20;0;;2;2;0;0;0;2;1;0;58;1;0;1;0
200600045862;3;22;0;;2;2;10;550;0;1;1;0;57;1;0;1;0
200600045863;3;12;0;;2;2;0;0;0;2;1;0;0;1;0;3;0
200600045864;3;902;0;;2;2;6;300;0;1;1;0;65;1;0;1;0
200600045865;3;31;0;;2;1;13;700;0;2;3;0;56;2;0;1;0
200600045866;2;5;0;;2;2;40;300;0;1;1;0;73;1;0;1;0
200600045867;2;5;0;;2;2;44;280;0;1;4;0;74;1;0;1;0
200600045868;3;22;0;;2;2;0;0;0;0;3;0;58;2;0;1;0
200600045869;3;902;0;;2;2;34;400;0;2;2;0;70;2;0;1;0
200600045870;3;941;0;A;2;2;7;0;0;2;1;0;77;2;0;1;0
200600045871;4;1;0;;2;2;0;0;0;1;1;0;30;1;0;1;0
200600045872;4;0;0;;2;1;0;0;0;1;1;0;76;1;0;1;0
200600045873;2;89;0;;2;2;79;910;0;1;2;0;115;0;0;1;0
200600045874;3;139;0;;2;2;8;700;0;2;1;0;67;1;0;3;0
200600045875;3;56;0;;2;2;22;600;0;2;1;0;53;1;0;3;0
200600045876;3;996;0;;2;2;36;200;0;0;4;0;67;1;0;0;0
200600045877;3;717;0;;2;0;0;50;0;0;2;0;60;9;0;3;0
200600045878;3;978;0;;2;2;42;100;0;1;3;0;62;2;0;1;0
200600045879;3;978;0;;2;2;42;10;0;1;3;0;60;2;0;1;0
200600045880;3;214;0;;2;2;19;800;0;1;1;0;61;1;0;1;0
200600045881;3;35;0;;2;0;8;0;0;0;3;0;0;2;0;0;0
200600045882;3;986;0;;2;2;9;250;0;2;4;0;70;1;0;1;0
200600045883;3;17;0;;2;2;15;900;0;1;1;0;80;1;0;1;3
200600045884;3;94;0;;2;0;10;700;0;2;3;0;58;1;0;1;0
200600045885;4;0;0;;2;2;0;0;0;2;2;0;0;2;0;0;0
200600045886;3;941;0;B;2;2;11;400;0;1;1;0;70;1;0;3;0
200600045887;3;941;0;;2;2;0;0;0;1;1;0;69;1;0;1;0
200600045888;2;144;0;;2;0;25;580;0;0;1;0;67;1;0;3;0
200600045889;3;529;0;;2;2;4;750;0;2;2;0;56;1;0;1;0
200600045890;2;89;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200600045891;2;89;0;;2;2;0;0;0;0;2;0;60;2;0;0;0
200600045892;2;89;0;;2;2;26;500;0;0;1;0;70;1;0;1;0
200600045893;4;0;0;;2;2;0;0;0;2;3;0;38;2;0;1;0
200600045894;3;906;0;;2;2;94;0;0;1;1;0;74;2;0;1;0
200600045895;3;1093;0;;2;0;22;0;0;1;1;0;0;1;0;3;0
200600045896;2;7;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600045897;3;29;0;;2;2;8;900;0;1;3;0;55;1;0;1;0
200600045898;3;994;0;;2;2;28;850;0;1;1;0;75;1;0;1;0
200600045899;2;9;0;;3;3;35;400;0;1;1;0;36;1;0;1;0
200600045900;3;46;0;;2;0;0;0;0;1;1;0;100;1;0;1;0
200600045901;2;9;0;;2;2;12;300;0;1;1;0;76;2;0;1;0
200600045902;3;943;0;;2;2;0;0;0;2;1;0;71;1;0;3;0
200600045903;2;371;0;;2;2;3;150;0;2;3;0;84;1;0;1;0
200600045904;2;144;0;;2;0;0;0;0;3;3;0;80;2;0;3;0
200600045905;2;144;0;;2;2;47;200;0;2;2;0;0;1;0;3;0
200600045906;3;69;0;;2;2;28;800;0;1;3;0;0;1;0;3;0
200600045907;2;144;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200600045908;3;46;0;;2;0;2;600;0;1;1;0;71;1;0;3;0
200600045909;4;0;0;;0;0;0;0;0;2;1;0;0;0;0;0;0
200600045910;2;9;0;;2;0;0;0;0;1;1;0;60;1;0;1;0
200600045911;4;0;0;;0;0;0;0;0;1;1;0;84;1;0;0;0
200600045912;3;15;0;;2;2;3;900;0;0;1;0;65;2;0;1;0
200600045913;4;0;0;;2;2;0;0;0;1;1;0;61;1;0;1;0
200600045914;2;209;0;;2;2;33;600;0;0;2;0;70;1;0;1;0
200600045915;4;0;0;;2;0;417;3100;0;1;1;0;47;1;0;1;0
200600045916;2;122;0;;2;2;66;750;0;1;1;0;69;1;0;3;0
200600045917;2;122;0;;2;2;60;300;0;1;2;0;80;2;0;1;0
200600045918;3;115;0;;2;2;1;500;0;1;1;0;59;1;0;1;0
200600045919;3;3;0;;2;2;0;0;0;1;1;0;80;1;0;1;0
200600045920;3;909;0;;2;0;37;990;0;2;3;0;89;1;0;1;0
200600045921;3;56;5;;2;0;0;0;0;1;1;0;42;1;0;3;0
200600045922;2;102;0;;2;2;35;750;0;1;2;0;65;1;0;3;0
200600045923;2;88;0;;2;2;0;0;0;1;1;0;78;1;0;1;0
200600045924;2;102;0;;2;2;99;950;0;2;3;0;78;1;0;3;0
200600045925;3;40;0;;2;0;67;800;0;2;1;0;47;2;0;1;0
200600045926;2;88;0;;2;2;86;150;0;1;1;0;76;2;0;0;0
200600045927;4;0;0;;0;1;0;0;0;2;3;0;21;9;0;1;0
200600045928;3;36;0;;2;2;18;600;0;2;3;0;70;2;0;1;0
200600045929;4;0;0;;2;0;0;0;0;2;3;0;0;1;0;1;0
200600045930;3;323;0;;2;0;0;0;0;3;1;0;60;2;0;0;0
200600045931;3;19;0;;0;2;34;600;0;2;1;0;66;9;0;1;0
200600045932;3;585;0;;2;0;34;0;0;2;3;0;0;2;0;1;0
200600045933;3;590;0;;2;2;32;200;0;1;3;0;66;1;0;3;0
200600045934;2;102;0;;2;2;91;500;0;2;1;0;76;1;0;3;0
200600045935;4;0;0;;2;2;0;0;0;1;0;0;0;1;0;1;0
200600045936;3;9;0;;2;2;2;500;0;0;2;60;47;1;0;1;0
200600045937;3;88;0;;1;1;0;0;0;2;1;0;38;1;0;2;0
200600045938;3;42;0;;2;2;35;700;0;1;1;0;68;1;0;3;0
200600045939;4;0;0;;2;2;0;0;0;0;3;0;0;1;0;1;0
200600045940;3;46;0;;2;1;8;850;0;1;1;0;77;1;0;1;0
200600045941;5;0;0;;2;0;0;0;0;0;0;0;30;9;0;1;0
200600045942;4;0;0;;2;0;0;0;0;4;1;0;50;1;0;1;0
200600045943;3;103;0;;2;2;0;650;0;0;3;0;70;2;0;1;0
200600045944;3;500;0;;2;2;0;0;0;0;1;63;0;2;0;1;0
200600045945;9;0;0;;4;1;0;0;0;1;1;0;30;9;0;1;0
200600045946;3;501;0;;2;2;8;0;0;1;3;0;70;2;0;1;0
200600045947;3;181;0;;2;2;6;690;0;0;3;0;80;1;0;3;0
200600045948;3;7;0;;2;2;10;550;0;3;1;0;76;1;0;3;0
200600045949;2;43;0;;2;2;12;830;0;1;1;0;70;2;0;1;0
200600045950;3;66;0;;2;2;2;700;0;2;2;0;65;2;0;1;0
200600045951;3;52;0;A;2;2;2;0;0;2;1;20;30;1;5;1;0
200600045952;3;153;2;;2;2;0;0;0;1;1;0;80;1;0;1;0
200600045953;3;68;0;A;2;1;3;100;0;1;1;0;47;1;0;1;0
200600045954;3;66;0;;2;2;6;400;0;1;1;0;0;1;0;1;0
200600045955;2;3;0;;2;2;23;700;0;1;0;0;74;2;0;1;0
200600045956;2;3;3;;2;0;33;200;0;1;1;0;68;2;0;1;0
200600045957;4;0;0;;0;2;0;0;0;2;1;0;70;1;0;1;0
200600045958;3;155;0;P;2;2;0;150;0;2;1;50;0;1;0;3;0
200600045959;3;28;0;;2;2;1;700;0;3;1;0;0;1;0;1;0
200600045960;2;74;0;;2;0;27;900;0;1;3;0;75;1;0;1;0
200600045961;3;22;0;;2;0;18;242;0;2;1;0;63;1;0;1;0
200600045962;3;24;0;;2;2;14;0;0;1;1;0;0;1;0;1;0
200600045963;3;22;0;;2;2;0;0;0;1;1;0;70;1;0;1;0
200600045964;3;74;0;;2;2;45;300;0;0;1;0;60;2;0;1;0
200600045965;2;61;0;;2;2;0;0;0;0;1;0;70;1;0;1;0
200600045966;3;28;0;;2;2;48;400;0;1;1;0;0;1;0;1;0
200600045967;3;43;0;;2;2;0;0;0;1;1;0;70;1;0;1;0
200600045968;3;96;0;D;2;0;0;0;0;1;0;0;60;9;0;1;0
200600045969;3;99;0;;2;2;3;242;0;3;0;0;0;2;0;1;0
200600045970;3;61;0;;2;2;6;0;0;1;1;21;84;1;0;1;0
200600045971;3;60;0;;2;0;0;0;0;0;1;0;192;1;0;1;0
200600045972;3;70;0;;2;2;14;500;0;2;2;0;60;0;0;3;0
200600045973;3;907;0;;2;2;24;0;0;0;4;0;0;2;0;1;0
200600045974;3;909;0;;2;2;0;0;0;1;2;0;70;1;0;3;0
200600045975;3;2;0;;2;2;2;700;0;1;3;0;70;2;0;1;0
200600045976;3;331;0;;2;2;7;0;0;1;1;0;207;2;3;1;0
200600045977;3;50;0;;2;2;19;300;0;4;1;0;60;9;0;3;0
200600045978;3;913;0;;3;2;35;700;0;1;1;0;60;1;0;3;0
200600045979;3;9;0;;2;2;18;500;0;1;1;0;0;2;3;1;0
200600045980;3;6;0;;2;2;17;500;0;0;2;0;60;2;0;1;0
200600045981;3;51;0;;2;0;5;500;0;1;2;0;65;9;0;1;0
200600045982;3;61;0;;2;2;4;300;0;0;1;0;65;1;0;1;0
200600045983;3;952;0;D;2;2;0;0;0;1;1;0;70;1;0;3;0
200600045984;3;15;0;;2;2;6;900;0;0;1;0;70;0;0;1;0
200600045985;3;643;0;;2;2;36;400;0;2;3;0;75;2;0;1;0
200600045986;4;0;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600045987;4;1;0;;2;2;0;0;0;1;1;0;53;2;0;3;0
200600045988;4;0;0;;2;2;0;0;0;2;1;0;0;9;0;1;0
200600045989;2;59;0;;3;2;25;171;0;2;2;0;110;2;0;2;0
200600045990;3;590;0;;2;2;0;0;0;4;1;0;88;1;5;1;0
200600045991;3;674;0;;2;2;0;0;0;2;2;0;0;2;0;3;0
200600045992;3;974;0;;2;2;7;100;0;0;3;0;71;2;0;0;0
200600045993;4;0;0;;2;0;0;0;0;4;1;0;40;2;0;1;0
200600045994;2;35;0;;2;2;0;0;0;1;4;0;50;1;0;1;0
200600045995;3;964;0;;2;2;0;0;0;1;1;0;0;1;5;1;0
200600045996;3;958;0;;2;2;13;200;0;2;2;0;0;2;0;1;0
200600045997;3;36;0;;2;2;4;880;0;1;4;0;71;1;0;3;0
200600045998;3;964;0;;2;2;7;0;0;2;1;71;0;1;0;1;0
200600045999;4;0;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600046000;3;947;0;;2;2;0;0;0;2;1;0;80;2;0;3;0
200600046001;3;964;0;;2;2;141;450;0;3;3;0;81;1;0;3;3
200600046002;3;159;0;;2;2;12;357;0;1;1;0;65;2;0;3;0
200600046003;2;18;0;;2;0;40;0;0;0;3;0;114;9;5;1;0
200600046004;3;48;0;;2;2;4;750;0;1;1;0;60;1;5;1;0
200600046005;3;55;0;;2;2;11;600;0;0;1;0;61;1;0;1;0
200600046006;2;57;0;;2;0;3;0;0;3;3;0;35;1;0;1;0
200600046007;3;460;0;;3;0;0;0;0;2;3;0;0;2;0;1;0
200600046008;3;32;0;;2;2;31;900;0;2;4;0;70;1;0;1;0
200600046009;4;0;0;;2;2;0;0;0;1;1;0;40;1;0;1;0
200600046010;2;74;0;;0;0;0;0;0;2;1;0;61;1;0;1;0
200600046011;3;674;0;;2;2;25;500;0;1;4;0;100;1;0;1;0
200600046012;3;166;0;;2;2;0;0;0;2;1;0;76;1;5;1;0
200600046013;4;0;0;;0;2;0;0;0;1;1;0;59;0;0;0;0
200600046014;3;304;0;;2;2;0;0;0;4;0;0;0;8;0;1;0
200600046015;4;0;0;;2;1;0;0;0;0;0;0;80;1;0;1;0
200600046016;2;430;0;;2;2;0;0;0;4;1;0;60;1;0;1;0
200600046017;3;486;0;;2;0;16;500;0;1;1;0;87;1;5;1;0
200600046018;3;8;8;;2;2;2;500;0;2;1;0;0;2;0;3;0
200600046019;9;0;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600046020;3;417;0;;2;2;24;350;0;0;3;0;74;2;0;1;0
200600046021;3;2;0;;2;0;0;0;0;1;1;0;65;2;0;0;0
200600046022;3;129;0;;2;0;0;0;0;1;1;0;48;1;0;1;0
200600046023;3;221;0;;2;0;0;0;0;1;0;0;63;2;0;1;0
200600046024;2;83;0;;3;2;0;36;0;0;1;0;95;1;0;1;0
200600046025;3;919;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600046026;3;337;0;;2;2;18;750;0;1;1;0;72;1;0;1;0
200600046027;3;329;0;;2;0;7;0;0;1;1;0;71;1;0;1;0
200600046028;3;30;0;;2;0;7;0;0;1;1;0;54;1;5;1;0
200600046029;3;392;0;;2;2;0;0;0;1;1;40;80;1;0;1;0
200600046030;3;118;0;;2;0;0;0;0;1;1;0;0;2;0;1;0
200600046031;2;4;0;;2;2;26;0;0;2;3;0;77;1;0;1;0
200600046032;3;75;0;;2;2;0;0;0;0;1;53;0;1;0;1;0
200600046033;3;919;0;;2;2;49;900;0;1;1;0;78;1;0;1;0
200600046034;3;116;0;;2;1;0;0;0;2;1;0;64;1;0;1;0
200600046035;3;107;0;;2;0;0;0;0;0;1;0;60;1;0;1;0
200600046036;4;0;0;;0;0;0;0;0;0;3;0;25;1;0;1;0
200600046037;3;12;0;;2;2;11;350;0;2;1;0;64;2;0;3;0
200600046038;3;919;0;D;2;2;42;700;0;1;3;0;67;1;0;3;0
200600046039;3;40;0;;2;2;4;365;0;1;3;0;55;1;0;1;0
200600046040;3;107;0;;2;2;4;114;0;2;1;0;56;1;0;1;0
200600046041;4;0;0;;2;1;0;0;0;0;1;0;41;1;0;1;0
200600046042;3;239;0;;2;0;0;0;0;0;2;0;50;1;0;1;0
200600046043;3;122;0;D;2;2;0;0;0;4;4;30;0;1;0;1;0
200600046044;3;92;0;;2;2;2;220;0;1;3;0;40;2;0;1;0
200600046045;2;63;0;;2;0;8;700;0;1;1;0;88;1;0;1;0
200600046046;3;25;0;;2;0;10;600;0;0;1;0;0;1;0;1;0
200600046047;3;32;0;;2;0;7;200;0;2;2;0;0;1;0;1;0
200600046048;3;41;0;;2;0;0;0;0;0;0;0;0;0;0;0;0
200600046049;3;30;0;;2;2;0;0;0;2;1;0;70;2;0;1;0
200600046050;2;59;0;;2;0;2;300;0;1;1;0;0;1;0;3;0
200600046051;3;424;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200600046052;3;57;0;;2;0;2;200;0;2;4;0;52;2;0;0;0
200600046053;3;80;0;;0;2;0;0;0;4;3;0;0;2;0;1;0
200600046054;3;264;0;;2;2;0;0;0;3;1;76;76;1;0;1;0
200600046055;3;148;0;;2;2;0;0;0;1;1;0;69;1;0;1;0
200600046056;5;0;0;;1;0;0;0;0;1;1;0;61;1;0;0;0
200600046057;3;10;0;;0;2;0;0;0;0;0;0;0;0;0;0;0
200600046058;3;416;0;;2;2;21;975;0;1;1;0;70;1;0;1;0
200600046059;3;1;0;;2;0;0;0;0;0;3;0;45;1;0;1;0
200600046060;3;1;0;;2;0;0;0;0;1;1;0;50;1;0;3;0
200600046061;3;419;0;;2;0;0;0;0;0;1;0;80;1;0;3;0
200600046062;3;16;0;;2;2;0;0;0;2;1;0;75;1;0;1;0
200600046063;3;432;0;;2;2;43;5;0;0;2;0;0;2;0;1;0
200600046064;3;9;2;;2;2;0;0;0;1;2;0;65;2;0;0;0
200600046065;3;432;0;;2;2;39;400;0;2;3;0;61;2;0;1;0
200600046066;3;5;0;;2;2;0;0;0;4;1;0;40;1;0;3;0
200600046067;3;238;0;;3;0;0;0;0;1;1;28;0;1;3;1;0
200600046068;4;0;0;;0;1;0;0;1;0;1;0;0;1;6;5;0
200600046069;3;8;2;;2;0;0;0;0;4;1;0;79;1;5;1;0
200600046070;3;52;0;;2;2;0;0;0;0;1;0;0;2;0;1;0
200600046071;3;468;0;;2;2;21;400;0;1;1;0;0;1;0;1;0
200600046072;3;12;2;;2;0;0;0;0;1;1;0;50;1;0;1;3
200600046073;3;201;0;;2;2;50;0;0;1;1;0;80;1;0;1;0
200600046074;2;1;0;;2;2;19;366;0;1;1;33;70;1;0;1;0
200600046075;3;2;0;;2;1;0;0;0;2;3;0;0;1;3;1;0
200600046076;4;0;0;;2;2;0;0;0;0;1;0;80;1;2;1;0
200600046077;3;13;2;;2;2;0;0;0;0;3;0;51;1;0;1;0
200600046078;3;37;0;;2;2;30;0;0;0;1;0;61;1;2;1;0
200600046079;3;65;0;;2;2;149;400;0;1;1;0;63;1;0;1;0
200600046080;3;60;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600046081;3;994;0;;2;2;32;450;0;1;1;0;0;1;0;1;0
200600046082;3;977;0;;2;2;37;300;0;1;2;0;70;2;0;1;0
200600046083;3;9;0;;2;2;56;300;0;3;1;0;70;1;0;1;0
200600046084;3;41;0;;2;2;0;100;0;0;1;0;61;2;0;1;3
200600046085;3;77;0;;2;0;0;0;0;1;1;0;76;1;0;1;0
200600046086;4;0;0;;2;2;0;0;0;1;1;0;89;1;0;1;3
200600046087;3;12;0;;2;2;0;0;0;0;3;0;70;1;5;1;0
200600046088;3;951;0;;2;2;87;500;0;3;3;0;78;2;0;1;0
200600046089;3;951;0;;2;2;101;490;0;1;3;0;78;1;0;1;0
200600046090;3;50;0;;2;2;4;0;0;3;1;0;67;1;0;1;0
200600046091;2;31;0;;3;0;0;0;0;0;1;0;0;1;0;1;0
200600046092;2;44;0;;2;2;0;0;0;1;0;0;89;1;0;1;0
200600046093;3;1;0;;2;2;19;0;0;1;2;0;72;2;0;3;0
200600046094;3;13;0;;2;2;3;904;0;2;3;0;0;2;0;1;0
200600046095;3;989;0;;2;2;19;600;0;2;1;0;60;1;0;1;0
200600046096;3;989;1;;2;2;13;400;0;1;3;0;69;1;0;1;0
200600046097;2;51;0;;3;2;0;0;0;1;0;0;88;1;0;1;0
200600046098;4;0;0;;2;2;0;0;0;1;1;0;0;2;0;1;3
200600046099;4;0;0;;2;2;0;0;0;2;1;0;45;1;0;1;0
200600046100;3;987;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200600046101;3;25;0;;2;2;10;200;0;1;4;0;53;2;0;3;0
200600046102;9;0;0;;1;1;0;0;0;2;1;0;60;1;0;1;0
200600046103;4;0;0;;0;1;0;0;0;1;1;0;0;9;0;0;0
200600046104;3;14;0;;2;2;0;0;0;1;1;0;58;1;5;0;0
200600046105;3;9;9;;2;2;17;200;0;1;1;0;80;2;0;1;0
200600046106;3;20;0;;2;2;0;0;0;1;1;0;62;1;0;1;0
200600046107;3;44;0;;2;2;3;250;0;1;3;0;60;2;0;1;0
200600046108;2;71;0;;2;2;31;550;3;1;1;0;95;1;5;1;0
200600046109;3;74;0;;2;2;21;500;0;2;3;0;70;1;0;1;0
200600046110;3;417;0;;2;0;49;700;0;1;1;0;70;1;0;1;0
200600046111;3;128;0;;2;2;0;0;0;0;3;0;0;2;0;1;0
200600046112;3;291;0;;2;0;5;300;0;2;4;0;48;2;0;1;0
200600046113;3;427;0;;2;2;6;780;0;1;4;0;69;1;0;3;0
200600046114;3;16;0;;2;0;0;0;0;1;3;0;54;1;0;1;0
200600046115;1;6;6;;0;2;94;100;0;0;1;35;70;1;0;2;0
200600046116;1;6;6;A;3;2;224;0;0;1;1;20;100;1;0;3;0
200600046117;1;6;6;A;2;2;0;0;0;0;1;30;0;9;0;1;0
200600046118;3;31;0;;2;2;6;17;0;2;4;0;60;1;0;1;0
200600046119;3;19;0;;2;1;49;800;0;1;2;0;52;1;0;0;0
200600046120;3;959;0;;4;2;42;700;3;1;1;0;85;1;5;1;0
200600046121;3;974;0;;2;2;71;500;0;1;1;0;0;1;0;1;0
200600046122;3;973;0;;2;2;2;600;0;1;1;0;47;1;0;1;0
200600046123;3;2;0;;2;2;0;0;0;4;1;0;0;1;0;1;0
200600046124;3;996;0;;2;2;37;300;0;2;1;0;110;2;0;3;0
200600046125;3;2;0;;2;0;116;700;0;1;2;0;47;2;0;1;0
200600046126;3;15;0;;2;2;25;700;0;1;1;0;72;2;0;3;0
200600046127;4;5;0;;0;0;0;0;0;1;1;0;32;9;4;0;0
200600046128;3;958;0;;2;2;65;300;0;2;2;0;73;1;0;1;0
200600046129;4;0;0;;2;2;0;0;0;2;1;0;50;1;0;1;0
200600046130;3;176;0;;2;2;8;850;0;1;1;0;54;2;0;3;0
200600046131;3;200;0;;2;2;2;500;0;1;2;0;61;2;0;1;0
200600046132;2;7;0;;2;2;84;800;0;1;1;0;78;1;0;1;0
200600046133;3;978;0;A;2;0;0;0;0;0;2;0;35;1;0;3;0
200600046134;3;37;0;;2;2;0;0;0;0;1;0;60;2;0;1;0
200600046135;3;37;0;;2;2;40;500;0;2;1;0;80;1;0;1;0
200600046136;3;1;0;;2;2;36;0;0;1;0;0;57;1;0;1;0
200600046137;4;0;0;;2;2;0;0;0;1;1;0;25;1;0;3;0
200600046138;3;907;0;;2;2;54;600;0;3;1;0;68;1;0;1;0
200600046139;2;151;0;;2;2;21;900;0;1;1;0;57;1;0;0;0
200600046140;3;17;0;;2;2;4;700;0;1;1;0;67;2;0;3;0
200600046141;3;980;0;;2;2;12;500;0;4;4;0;40;1;0;1;0
200600046142;3;17;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200600046143;3;974;0;;2;2;0;0;0;2;1;0;61;1;0;1;0
