num_acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200700012919;4;0;0;;2;2;0;0;0;1;1;0;70;1;5;1;0
200700012920;2;6;0;;2;3;0;0;0;1;1;0;0;2;0;3;0
200700012921;2;60;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200700012922;3;225;0;;2;2;4;0;0;1;3;0;0;1;0;1;0
200700012923;3;440;0;;2;2;6;250;0;2;2;0;60;1;0;1;0
200700012924;9;0;0;;2;2;0;0;0;1;1;0;70;1;0;0;0
200700012925;3;34;0;;2;2;0;0;0;1;1;0;90;1;0;1;0
200700012926;3;32;0;;2;2;1;100;0;0;1;0;60;2;0;1;0
200700012927;3;437;0;;2;2;91;200;0;1;1;0;59;7;0;1;0
200700012928;3;683;0;;2;0;77;800;0;1;1;0;76;1;0;1;0
200700012929;3;464;0;;2;0;0;0;0;2;4;0;63;1;0;1;0
200700012930;3;73;0;;2;2;6;500;0;2;3;0;64;2;0;1;0
200700012931;2;83;0;;2;2;77;600;0;1;1;70;0;1;0;1;0
200700012932;3;683;0;;2;0;0;0;0;1;1;0;70;1;0;1;0
200700012933;3;426;0;;2;2;2;970;0;2;2;0;30;1;0;3;0
200700012934;3;398;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700012935;2;83;0;;2;2;80;200;0;1;3;0;126;1;0;1;0
200700012936;3;472;0;;2;3;17;100;0;1;1;0;90;2;5;1;0
200700012937;3;220;0;;2;2;10;900;0;2;2;0;75;1;0;1;0
200700012938;3;76;0;;2;2;9;150;0;1;3;0;72;1;0;1;0
200700012939;3;87;0;;2;2;10;0;0;4;1;55;0;1;0;1;0
200700012940;3;436;0;;2;3;17;400;2;1;1;0;150;1;5;1;0
200700012941;3;678;0;;2;2;44;950;0;2;4;0;73;1;0;1;0
200700012942;3;457;0;;2;3;7;245;0;2;2;0;108;2;0;1;0
200700012943;2;57;0;;2;2;0;0;0;2;1;0;71;1;0;1;0
200700012944;2;19;0;;2;0;74;100;0;1;1;0;70;1;0;1;0
200700012945;3;18;0;;2;0;21;100;0;0;2;0;0;1;0;1;0
200700012946;3;486;0;;2;3;1;200;3;1;1;0;124;2;0;1;0
200700012947;3;438;0;;2;3;13;737;0;1;3;0;107;5;0;1;0
200700012948;3;74;0;;2;0;7;900;0;1;3;0;54;1;0;1;0
200700012949;3;64;0;;2;2;6;0;0;0;3;60;0;2;0;1;0
200700012950;2;57;0;;2;2;3;100;0;3;3;0;109;5;0;3;0
200700012951;3;64;0;;2;2;0;0;0;1;1;0;31;1;0;1;0
200700012952;3;2;2;;2;0;3;450;0;2;1;0;48;1;0;3;0
200700012953;3;83;0;;2;0;18;200;0;4;3;0;110;2;0;3;0
200700012954;1;1;7;A;3;0;0;0;3;4;1;30;100;2;0;1;0
200700012955;3;46;0;;2;2;0;0;0;1;0;0;0;1;0;1;0
200700012956;3;561;0;;2;2;0;0;0;1;3;0;0;1;0;3;0
200700012957;3;56;1;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700012958;3;57;2;;2;2;5;200;0;1;3;65;0;1;0;3;0
200700012959;2;568;0;;1;2;1;350;0;1;1;80;66;1;0;1;0
200700012960;3;570;0;;2;2;5;200;0;0;1;0;68;1;0;1;0
200700012961;3;7;0;N;2;2;0;700;0;0;1;0;74;1;0;1;0
200700012962;3;7;7;N;2;2;0;0;0;1;1;0;0;1;0;1;0
200700012963;3;7;0;;2;2;0;0;0;1;0;0;0;2;0;1;0
200700012964;3;99;0;;2;0;24;178;0;1;1;0;70;2;0;1;0
200700012965;3;8;0;;2;2;56;20;0;3;1;0;80;1;0;1;0
200700012966;3;559;2;;0;0;0;0;0;0;3;0;61;1;0;1;0
200700012967;3;559;0;A;2;1;0;0;2;2;2;0;66;1;0;1;0
200700012968;3;7;0;;2;2;19;400;0;2;1;0;70;1;5;1;0
200700012969;3;45;0;E;2;2;2;950;0;2;3;0;45;1;0;1;0
200700012970;3;24;0;;2;2;35;26;0;0;1;0;51;1;0;1;0
200700012971;3;561;0;;2;2;0;0;0;1;1;0;93;1;0;3;0
200700012972;3;543;0;;2;2;10;700;0;4;1;0;65;1;2;1;0
200700012973;3;4;0;;2;2;5;600;0;0;2;0;60;1;0;3;0
200700012974;3;900;0;;2;0;45;600;0;1;1;0;57;1;0;1;0
200700012975;3;4075;0;D;0;0;0;0;0;0;0;0;0;0;0;0;0
200700012976;3;4075;0;;2;0;4;615;0;4;3;0;70;1;0;1;0
200700012977;3;942;0;;0;2;6;300;0;1;1;0;50;0;0;3;0
200700012978;2;85;0;;2;0;50;0;0;0;1;0;71;1;0;1;0
200700012979;2;94;0;;2;2;154;160;0;1;1;0;65;1;0;1;0
200700012980;2;94;0;;2;0;0;0;0;1;1;0;100;1;0;1;0
200700012981;3;1091;0;;2;2;0;0;0;2;3;0;70;1;0;1;0
200700012982;2;94;0;;2;2;122;900;0;2;3;0;72;1;0;1;0
200700012983;3;15;0;;2;0;5;0;0;1;1;0;60;1;0;1;0
200700012984;3;15;0;;2;2;1;700;0;1;1;0;60;1;0;1;0
200700012985;3;15;0;;2;2;1;650;0;1;1;0;85;1;0;1;0
200700012986;3;2204;0;;2;2;15;750;0;0;2;0;57;1;0;1;0
200700012987;3;2204;0;;2;2;21;152;0;2;1;0;66;1;0;1;0
200700012988;3;6;0;;2;2;5;600;0;1;3;0;60;1;0;1;0
200700012989;4;0;0;;2;2;0;0;0;2;1;52;52;1;0;1;0
200700012990;4;0;0;;1;0;0;0;0;1;2;0;30;1;0;1;0
200700012991;3;2562;0;;2;2;2;400;0;2;4;0;65;1;0;1;0
200700012992;3;2209;0;;2;2;1;863;0;0;1;0;0;1;0;0;0
200700012993;3;414;0;;2;2;7;300;0;1;3;0;60;1;0;1;0
200700012994;3;901;0;;2;3;1;250;0;1;1;0;0;1;0;1;0
200700012995;3;6098;0;;2;2;52;500;0;0;1;0;81;1;0;1;0
200700012996;3;6007;0;;2;2;58;600;0;2;1;0;116;1;0;1;0
200700012997;3;2205;0;;2;2;4;350;0;1;2;0;72;1;0;1;0
200700012998;3;2205;0;;2;0;7;600;0;1;1;0;0;1;0;1;0
200700012999;3;55;0;;2;2;5;200;0;2;3;65;65;1;0;1;0
200700013000;3;955;0;;2;2;0;0;0;0;2;0;0;9;0;3;0
200700013001;3;25;0;;0;2;0;0;0;2;1;0;48;1;5;1;0
200700013002;3;37;0;;2;0;26;900;0;0;2;0;77;1;0;1;0
200700013003;3;562;0;;2;2;69;20;0;1;1;0;58;1;0;1;0
200700013004;3;13;0;;2;0;53;683;0;0;1;0;59;1;0;1;0
200700013005;3;560;0;;2;2;65;400;0;1;3;0;56;1;0;1;0
200700013006;3;24;0;;2;0;12;35;0;1;3;0;0;1;0;3;0
200700013007;3;250;0;;2;2;0;500;0;1;4;0;50;1;0;1;0
200700013008;3;97;0;;1;2;33;500;0;1;2;0;50;1;5;1;0
200700013009;3;554;0;;0;2;69;200;0;1;1;70;0;1;0;3;0
200700013010;3;43;0;;2;2;15;450;0;0;3;0;104;8;0;1;0
200700013011;3;5;0;;2;0;6;950;0;1;3;0;50;1;0;1;0
200700013012;2;7;0;;2;0;10;400;0;0;3;0;72;1;0;1;0
200700013013;3;1;0;;2;0;0;0;0;1;1;0;47;1;5;1;0
200700013014;4;0;0;;2;0;0;0;0;0;1;0;0;2;0;3;3
200700013015;4;0;0;;2;2;0;0;0;0;1;0;120;1;0;1;0
200700013016;3;559;0;;3;0;0;0;0;0;1;0;0;1;0;1;0
200700013017;3;14;0;;2;2;25;0;0;0;4;0;60;1;0;1;0
200700013018;3;98;0;;3;2;56;100;0;1;1;0;0;1;0;1;0
200700013019;2;7;0;;3;0;0;0;0;0;1;0;0;1;0;3;0
200700013020;3;25;0;;0;0;0;0;0;2;2;70;70;1;0;1;0
200700013021;2;7;0;;2;2;79;300;0;1;1;0;72;1;0;1;0
200700013022;3;98;0;A;2;2;0;0;0;0;3;71;0;1;0;1;0
200700013023;4;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200700013024;3;559;0;;2;2;0;0;0;1;1;0;68;1;0;1;0
200700013025;3;2;0;;2;0;0;0;0;0;1;75;0;1;0;1;0
200700013026;3;2;0;;2;0;0;0;0;1;1;0;60;1;0;3;0
200700013027;3;87;0;;2;2;0;950;0;1;4;0;48;1;0;1;0
200700013028;3;2;0;;2;2;0;0;0;0;0;58;0;1;0;1;0
200700013029;4;334;0;;2;0;0;0;0;2;3;0;45;1;0;1;0
200700013030;3;14;0;;2;0;0;0;0;0;1;0;0;0;0;1;0
200700013031;3;43;0;;2;0;0;0;0;4;1;0;0;1;0;1;0
200700013032;3;58;0;;2;2;0;0;0;1;1;0;51;1;0;1;0
200700013033;4;0;0;;2;2;0;0;0;3;1;0;60;1;0;1;0
200700013034;4;0;0;;2;2;0;0;0;0;2;0;80;1;0;3;0
200700013035;3;559;0;;2;2;0;0;0;2;1;0;62;1;0;1;0
200700013036;3;559;0;;2;2;0;0;0;0;1;0;62;1;0;1;0
200700013037;3;22;0;;2;0;0;0;0;1;1;0;71;1;0;3;0
200700013038;3;6;0;;2;2;0;0;0;1;1;0;70;1;0;1;0
200700013039;3;901;0;;2;0;0;0;3;0;1;0;0;1;0;1;0
200700013040;3;973;0;;0;2;0;0;1;1;1;0;0;1;0;1;0
200700013041;2;100;0;;2;2;0;0;0;1;1;0;59;0;0;1;0
200700013042;3;31;0;;2;0;0;0;0;1;1;0;55;1;0;1;0
200700013043;4;0;0;;2;0;0;0;0;1;1;0;0;1;0;1;0
200700013044;3;938;0;;2;0;0;0;1;1;1;0;88;1;5;1;0
200700013045;2;7;0;;2;3;0;0;0;1;1;0;263;1;0;1;0
200700013046;6;0;0;;1;2;0;0;0;1;1;0;60;1;0;1;0
200700013047;3;62;0;;0;0;0;0;0;0;3;0;0;1;5;1;0
200700013048;4;0;0;;2;2;0;0;0;1;1;12;150;1;0;1;0
200700013049;2;100;0;;2;2;64;650;0;2;2;0;76;1;0;1;0
200700013050;3;3;0;;0;2;0;0;0;2;1;0;52;1;0;1;0
200700013051;3;973;0;;2;0;0;0;0;1;1;0;71;1;0;1;0
200700013052;3;973;0;;2;2;3170;550;0;1;1;0;79;1;0;3;0
200700013053;2;100;0;;2;2;46;850;0;1;1;0;70;1;0;1;0
200700013054;3;96;0;;2;0;6;200;0;1;2;0;73;1;0;1;0
200700013055;3;956;0;;2;2;0;0;0;1;1;0;72;1;0;1;0
200700013056;3;21;0;;2;2;0;0;0;1;0;0;60;1;0;1;0
200700013057;3;938;0;;2;0;14;680;0;0;1;0;60;1;0;1;0
200700013058;3;213;0;;2;0;0;940;0;1;3;0;0;1;0;1;0
200700013059;3;4;0;;0;2;0;0;0;1;1;0;0;1;0;1;0
200700013060;4;0;0;;0;1;0;0;0;1;2;0;50;1;0;1;0
200700013061;4;72;0;;2;0;0;0;0;1;3;0;0;2;0;1;0
200700013062;3;161;0;;2;2;0;900;0;2;1;0;54;1;0;1;0
200700013063;3;21;0;;3;1;0;0;0;1;1;15;0;1;0;1;0
200700013064;3;65;0;;2;3;0;0;0;0;1;0;0;1;0;1;0
200700013065;3;999;0;;2;2;2;850;0;1;1;0;60;1;0;1;0
200700013066;9;0;0;;2;2;0;0;0;1;1;0;50;1;0;1;3
200700013067;6;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
200700013068;4;0;0;;2;1;3;1160;0;1;1;0;0;1;0;3;0
200700013069;3;24;8;E;2;0;0;577;0;1;1;28;105;1;5;1;0
200700013070;3;24;0;;2;0;0;0;0;0;1;0;57;1;0;3;0
200700013071;3;1;0;;2;2;3;100;0;1;2;0;60;9;0;3;0
200700013072;3;922;0;;2;0;0;0;0;0;2;0;0;1;0;3;0
200700013073;3;908;0;;2;0;37;0;0;0;1;0;63;1;0;1;0
200700013074;3;907;0;;2;2;60;800;0;1;1;0;60;1;0;1;0
200700013075;3;11;0;;2;2;14;850;0;1;1;0;70;1;0;3;0
200700013076;3;13;0;;2;2;21;500;0;1;1;0;70;1;2;1;0
200700013077;4;0;0;;1;1;0;0;0;2;3;0;73;1;0;1;0
200700013078;3;124;0;;2;2;5;900;0;1;1;0;60;1;0;3;0
200700013079;3;613;0;;2;0;0;0;0;0;1;0;100;1;5;1;0
200700013080;9;0;0;;2;0;0;0;0;1;1;0;80;1;0;1;0
200700013081;3;612;0;;2;2;0;0;0;1;1;0;81;1;0;1;0
200700013082;3;908;0;;2;1;14;0;0;0;2;0;70;1;0;1;0
200700013083;4;0;0;;2;2;0;0;0;1;1;0;60;1;0;1;0
200700013084;3;37;0;;2;0;0;0;0;1;3;0;0;1;0;1;0
200700013085;3;35;0;;2;2;0;0;0;2;3;0;0;2;0;3;0
200700013086;3;35;0;;2;2;4;0;0;2;1;0;79;1;0;1;0
200700013087;3;908;0;;2;3;59;500;0;2;2;0;85;1;0;1;0
200700013088;3;609;0;;2;0;45;300;0;1;1;0;68;1;0;3;0
200700013089;3;2;2;;2;2;7;200;0;1;1;0;60;1;0;3;0
200700013090;3;32;0;E;2;0;0;0;0;1;3;0;60;1;0;1;0
200700013091;9;0;0;;0;2;12;123;1;1;1;0;30;1;0;5;0
200700013092;4;0;0;;2;2;0;0;0;3;3;0;0;1;0;1;0
200700013093;3;158;0;;2;2;0;0;0;0;1;0;70;1;0;1;0
200700013094;3;51;0;;2;2;2;500;0;0;1;0;90;1;0;1;0
200700013095;3;103;0;;2;2;16;300;0;2;3;0;42;1;0;1;3
200700013096;3;11;0;;2;2;13;500;0;0;1;0;60;1;0;1;0
200700013097;3;6113;0;;2;3;87;50;0;0;1;0;90;2;0;3;0
200700013098;3;623;0;;2;2;3;500;0;1;1;0;55;2;0;3;0
200700013099;3;32;0;;2;2;2;200;0;1;1;0;51;1;0;1;0
200700013100;3;413;0;;2;2;1;980;0;1;1;0;65;2;0;1;0
200700013101;3;610;0;;2;0;0;0;0;0;1;0;75;1;0;1;0
200700013102;3;979;0;;3;0;81;350;0;1;2;3;80;1;5;1;0
200700013103;3;62;0;B;3;0;0;0;0;1;1;39;100;1;0;3;0
200700013104;3;107;0;;2;0;15;580;0;1;2;0;50;1;0;1;0
200700013105;3;13;0;;2;0;0;0;0;1;1;0;60;1;0;1;0
200700013106;3;6572;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013107;3;135;0;;2;0;31;600;0;0;2;0;90;0;0;3;0
200700013108;4;0;0;;2;0;0;0;0;1;1;0;40;1;0;3;0
200700013109;3;982;0;;2;2;14;700;0;0;2;0;70;1;0;1;0
200700013110;3;907;0;;2;2;34;400;0;1;1;0;80;1;0;1;0
200700013111;3;906;0;;2;0;5;0;0;0;1;0;0;1;0;1;0
200700013112;4;0;0;;2;0;0;0;0;0;1;0;0;1;0;1;3
200700013113;3;131;0;;0;2;12;700;0;1;1;0;0;1;0;1;0
200700013114;3;6;0;;2;2;17;0;0;1;1;50;78;1;5;1;0
200700013115;2;6110;0;;2;2;28;200;0;1;1;0;73;1;0;1;0
200700013116;3;904;0;;2;2;6;300;0;1;1;0;110;1;0;1;0
200700013117;3;982;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013118;3;994;0;;3;0;0;0;0;1;1;20;35;1;5;1;0
200700013119;4;0;0;;1;1;0;0;0;1;1;0;0;1;6;1;0
200700013120;2;100;0;;2;2;0;0;0;1;1;0;72;2;0;1;0
200700013121;4;0;0;;2;1;0;0;0;0;1;0;26;1;0;1;0
200700013122;3;763;0;;2;2;2;100;0;1;1;0;47;1;0;1;0
200700013123;3;981;0;;2;0;16;750;0;0;2;0;53;1;0;0;0
200700013124;3;272;0;A;2;2;1;900;0;0;1;0;47;1;0;1;0
200700013125;3;231;0;;2;1;0;0;0;1;1;0;30;1;0;1;3
200700013126;3;27;0;;2;1;5;300;0;1;1;0;55;2;0;1;0
200700013127;3;999;0;;2;2;0;0;0;2;1;0;0;1;0;1;0
200700013128;3;999;0;;2;0;79;900;0;0;1;0;68;1;5;1;0
200700013129;2;106;0;;2;1;6;500;0;1;3;0;68;1;0;1;0
200700013130;3;1;0;;2;0;25;250;0;1;3;0;0;2;0;1;0
200700013131;3;914;0;;3;4;5;450;0;1;1;0;0;2;2;1;0
200700013132;3;12;0;;2;0;12;0;0;0;1;10;104;1;5;1;0
200700013133;4;0;0;;2;0;0;0;0;1;1;0;72;2;0;1;0
200700013134;4;0;0;;2;2;0;0;0;0;1;0;61;1;0;1;0
200700013135;3;115;0;;2;2;1;900;0;1;1;0;55;1;0;1;0
200700013136;4;2;0;;2;0;0;0;0;2;1;0;61;0;0;3;0
200700013137;2;116;0;;2;2;53;900;0;1;4;0;66;1;0;1;0
200700013138;2;22;0;;2;0;0;0;0;4;2;0;75;1;0;1;0
200700013139;3;159;0;;2;0;0;0;0;1;4;0;50;1;0;1;0
200700013140;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0
200700013141;2;193;0;;2;2;0;0;0;0;1;0;80;2;0;0;0
200700013142;3;338;0;;2;0;2;600;0;0;1;0;38;5;0;0;0
200700013143;4;0;0;;2;0;0;0;0;0;2;0;0;1;0;3;0
200700013144;3;13;0;;2;2;0;0;0;1;1;0;84;1;0;1;0
200700013145;3;13;0;;1;0;0;60;0;1;1;0;62;1;0;1;0
200700013146;2;200;0;;2;2;25;500;0;0;1;0;0;1;0;1;0
200700013147;2;200;0;;2;0;28;0;0;1;2;0;0;1;0;3;0
200700013148;2;198;0;;0;2;82;540;0;0;1;0;71;1;0;1;0
200700013149;3;198;0;;2;2;111;0;0;1;1;0;74;1;0;1;0
200700013150;4;0;0;;2;2;0;0;0;1;1;0;45;1;0;1;0
200700013151;2;198;0;;2;0;0;0;0;1;1;0;63;1;0;3;0
200700013152;2;13;0;;2;2;69;300;0;1;3;0;73;2;0;1;0
200700013153;4;0;0;;2;1;0;0;0;2;1;0;70;0;0;4;0
200700013154;3;130;0;;2;2;0;0;0;2;3;0;0;1;0;3;0
200700013155;4;0;0;;2;0;0;0;0;0;0;0;50;1;0;1;0
200700013156;3;176;0;;2;2;12;0;0;1;1;0;67;1;0;1;0
200700013157;3;51;0;;2;2;0;994;0;1;1;0;56;1;0;1;0
200700013158;3;91;0;;2;0;18;300;0;1;1;0;60;1;0;1;0
200700013159;3;138;0;;2;2;0;0;0;0;1;0;60;1;0;3;0
200700013160;3;936;0;;2;0;0;0;0;0;1;0;0;2;0;1;0
200700013161;3;198;0;;2;0;6;300;0;1;1;0;50;1;0;1;0
200700013162;3;119;0;;2;0;12;873;0;2;1;0;75;1;0;1;0
200700013163;3;179;0;;2;0;0;0;0;0;0;0;0;1;2;1;0
200700013164;3;191;0;;2;3;0;0;0;0;2;0;91;1;3;1;0
200700013165;2;191;0;;3;2;9;350;1;1;1;70;67;1;0;5;0
200700013166;4;0;0;;2;2;0;0;0;1;1;0;76;1;5;1;0
200700013167;3;838;0;;2;2;41;0;0;1;2;62;0;1;0;1;0
200700013168;9;0;0;;0;1;0;0;0;0;1;0;62;1;0;1;0
200700013169;4;0;0;;1;0;0;0;0;1;0;0;0;1;5;0;0
200700013170;3;146;0;;2;0;0;0;0;1;1;0;0;2;0;1;0
200700013171;2;191;0;;2;2;15;500;0;3;1;60;0;1;0;1;0
200700013172;3;63;0;;2;2;0;0;0;0;1;0;63;2;0;1;0
200700013173;4;1;0;;0;2;0;0;0;1;1;13;45;1;0;1;0
200700013174;2;20;0;;3;2;52;100;0;0;1;5;86;2;0;1;0
200700013175;4;1;0;;2;1;0;0;0;0;2;0;38;2;0;1;0
200700013176;3;721;0;;2;1;6;400;0;1;1;0;80;1;0;1;0
200700013177;2;20;0;;3;0;0;0;0;0;1;0;0;2;0;1;0
200700013178;3;97;0;;2;2;0;0;0;1;1;0;62;1;0;1;0
200700013179;3;36;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013180;3;927;0;;2;2;13;500;0;1;1;0;70;2;0;1;0
200700013181;3;28;0;;2;3;4;0;0;2;2;0;116;1;0;1;0
200700013182;3;14;0;;1;0;0;0;0;1;1;0;75;1;0;1;0
200700013183;3;316;0;;2;0;0;0;0;1;1;60;0;2;5;1;0
200700013184;3;408;0;;2;0;23;500;0;0;0;60;0;1;0;1;0
200700013185;3;619;0;;2;2;0;0;0;0;1;70;0;1;0;1;0
200700013186;3;215;0;;2;2;10;0;0;0;0;0;70;0;0;0;0
200700013187;3;10;0;;2;2;0;0;0;1;1;0;79;1;0;1;0
200700013188;3;934;0;;2;0;31;900;0;1;1;0;70;1;0;1;0
200700013189;2;36;0;N;2;2;34;508;0;1;1;0;72;2;5;1;0
200700013190;3;228;0;;2;4;5;400;0;1;1;0;146;1;5;1;0
200700013191;3;215;0;;2;2;0;0;0;2;2;0;21;2;0;1;0
200700013192;3;204;0;;2;2;27;100;0;4;3;0;71;2;0;1;0
200700013193;3;603;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013194;3;21;0;;2;2;0;0;0;1;3;0;57;2;0;1;0
200700013195;3;404;0;;2;2;15;800;0;1;1;0;74;2;0;1;0
200700013196;3;102;0;;2;2;8;200;0;0;2;0;40;1;0;0;0
200700013197;3;97;0;;2;2;15;900;0;1;1;0;70;2;0;1;0
200700013198;3;18;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013199;2;157;0;;2;0;10;700;0;1;1;0;68;1;5;1;0
200700013200;3;61;0;;2;0;12;500;0;0;1;0;54;1;0;1;0
200700013201;3;15;0;;2;0;8;60;0;1;1;0;62;2;0;3;0
200700013202;2;20;0;;2;2;43;220;0;1;1;0;70;2;0;1;0
200700013203;3;951;0;;2;2;70;800;0;1;1;0;60;1;0;1;0
200700013204;3;12;0;;2;2;4;200;0;1;2;0;50;1;0;1;0
200700013205;3;12;0;;2;2;0;0;0;1;1;0;55;1;0;0;0
200700013206;2;152;0;;2;2;74;700;0;1;1;0;70;2;0;1;0
200700013207;2;152;0;;2;2;81;0;0;3;1;0;75;1;0;3;0
200700013208;3;22;0;;2;2;0;0;0;1;1;0;70;1;5;1;0
200700013209;3;952;0;;2;2;12;0;0;1;1;0;70;1;0;1;0
200700013210;3;952;0;;2;2;31;900;0;2;1;0;70;2;0;0;0
200700013211;3;60;0;;2;2;3;200;0;1;2;0;62;1;0;1;0
200700013212;3;953;0;;2;2;7;15;0;1;1;0;61;1;0;1;0
200700013213;3;42;0;;2;0;3;600;0;1;1;0;56;1;0;1;0
200700013214;3;44;0;;2;2;19;700;0;0;3;0;60;1;0;1;0
200700013215;2;7;0;;2;1;0;0;0;1;0;0;0;1;0;1;0
200700013216;3;41;0;;2;0;0;0;0;0;1;0;0;2;0;1;0
200700013217;2;7;0;;2;2;2;0;0;1;1;0;60;1;0;1;0
200700013218;2;7;0;;2;2;12;500;0;1;3;0;72;2;5;1;0
200700013219;3;921;0;;2;0;7;200;0;1;1;0;112;1;5;1;0
200700013220;3;921;0;;2;2;20;850;0;1;1;0;70;2;0;1;0
200700013221;3;949;0;;2;2;0;0;0;1;1;0;62;1;0;1;0
200700013222;3;157;0;;0;2;4;850;0;2;1;0;52;1;0;0;0
200700013223;3;920;0;;2;2;0;500;0;2;1;0;74;2;0;1;0
200700013224;2;76;0;;2;2;35;0;0;1;1;0;70;1;0;1;0
200700013225;3;34;0;;1;2;16;75;0;2;1;0;55;1;0;1;0
200700013226;3;920;0;;2;2;62;75;0;2;1;0;75;2;0;3;0
200700013227;4;74;0;;2;2;0;0;0;1;1;0;64;1;0;4;0
200700013228;3;948;0;;2;2;2;500;0;1;2;0;70;2;0;3;0
200700013229;4;0;0;;2;2;0;0;0;1;3;0;43;1;0;1;0
200700013230;3;918;0;;2;2;5;900;0;1;1;0;50;1;0;1;0
200700013231;3;20;0;;2;2;44;300;0;1;1;0;63;1;0;1;0
200700013232;3;32;0;;2;2;3;500;0;1;1;0;66;1;0;1;0
200700013233;3;920;0;;2;0;0;0;0;0;1;0;31;1;0;3;0
200700013234;3;19;0;;2;0;17;600;0;1;1;0;60;1;0;1;0
200700013235;3;910;0;;0;0;3;20;0;0;0;30;72;1;0;1;0
200700013236;2;10;0;;2;2;0;0;0;1;1;0;0;1;0;1;3
200700013237;4;0;0;;1;2;0;0;1;0;2;0;80;1;5;1;0
200700013238;2;10;0;;2;3;61;500;0;2;1;0;115;5;0;1;0
200700013239;3;921;0;;2;2;31;200;0;1;1;0;60;1;0;1;0
200700013240;3;147;2;;2;2;0;0;0;2;2;0;55;1;0;3;0
200700013241;2;12;0;D;3;4;24;800;0;1;1;93;140;2;5;3;0
200700013242;3;928;0;;2;2;46;800;0;1;1;0;70;1;0;1;0
200700013243;2;154;0;;2;0;71;400;0;0;1;0;0;1;0;1;0
200700013244;2;154;0;;2;0;74;350;0;0;1;75;0;1;0;1;0
200700013245;3;5;0;;2;2;0;0;0;1;1;52;0;1;0;1;0
200700013246;3;955;0;;2;2;8;900;0;0;3;0;50;1;0;1;0
200700013247;3;941;0;;2;2;0;0;0;1;1;0;0;2;0;1;0
200700013248;3;14;0;;2;2;39;400;0;1;1;0;40;2;0;3;0
200700013249;3;1;0;;2;2;47;650;0;4;1;0;60;2;0;1;0
200700013250;3;48;0;;2;2;0;0;0;0;1;0;64;2;0;1;0
200700013251;3;10;0;;2;0;0;0;0;1;1;0;80;1;0;3;0
200700013252;3;926;0;;2;2;27;720;0;1;3;0;58;1;0;1;0
200700013253;3;960;0;;2;2;30;200;0;0;2;0;57;2;0;0;0
200700013254;3;940;0;;2;0;3;400;0;1;3;0;0;1;0;0;0
200700013255;3;917;0;;2;2;9;500;0;2;2;71;0;1;0;1;0
200700013256;3;41;0;;2;1;22;850;0;0;1;39;0;2;0;1;0
200700013257;3;940;0;;2;2;11;220;0;1;1;0;64;1;0;1;0
200700013258;3;39;0;;2;2;18;200;0;2;1;0;58;1;5;1;0
200700013259;3;151;0;;2;0;0;0;0;1;1;0;76;1;0;1;0
200700013260;3;751;0;;2;2;0;0;0;1;1;38;66;1;0;1;0
200700013261;3;952;0;;0;2;0;0;0;1;1;0;0;1;0;1;0
200700013262;3;751;0;;2;2;0;0;0;1;1;0;96;1;0;1;0
200700013263;3;766;0;;2;0;0;0;0;0;1;0;0;1;0;3;0
200700013264;3;959;0;;2;3;8;226;0;1;1;0;135;1;5;1;0
200700013265;3;46;0;;0;2;0;0;0;1;1;0;65;1;0;1;0
200700013266;3;952;0;;2;2;57;50;0;1;1;40;75;1;4;0;0
200700013267;3;952;0;;2;3;51;500;0;1;2;16;138;1;5;1;0
200700013268;3;58;0;;2;2;26;600;0;2;1;0;78;1;0;1;0
200700013269;3;26;0;;2;2;0;0;0;2;1;0;80;2;0;1;0
200700013270;3;89;0;;2;2;30;950;0;0;1;0;60;2;0;3;0
200700013271;3;21;0;;2;2;62;400;0;2;3;0;54;1;5;1;0
200700013272;3;98;0;;2;2;7;700;0;1;1;0;34;2;2;1;0
200700013273;3;50;0;;2;2;0;0;0;0;1;0;0;1;0;1;0
200700013274;9;0;0;;2;0;0;0;0;1;1;0;55;2;0;0;0
200700013275;4;5;0;;2;2;0;0;0;1;1;0;0;1;0;1;0
200700013276;3;151;0;;2;2;0;0;0;1;2;0;0;1;0;1;0
200700013277;3;133;0;;2;2;0;0;0;0;3;0;45;1;0;3;0
200700013278;3;133;0;;2;2;0;0;0;1;0;0;0;2;0;1;0
200700013279;3;107;0;;2;2;0;0;0;0;1;0;0;2;0;1;0
200700013280;2;152;0;;2;2;0;0;0;1;1;0;75;2;0;1;0
200700013281;2;76;0;;2;2;34;900;0;1;1;0;80;2;0;1;0
200700013282;3;17;0;;2;2;17;200;0;1;3;0;50;1;0;3;0
200700013283;3;917;0;;2;2;59;400;0;1;1;0;80;1;0;1;0
200700013284;3;3;0;;2;0;34;600;0;0;1;60;0;1;0;1;0
